v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,32.0,8909.0,4490,4419.0,0.0,0.0,0,379.4581106632087,32.0,7,12,False,{},{},{},{},0.0,0.0,184.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,58.0,8909.0,4490,4419.0,0.0,0.0,1,57.894051446014565,58.0,10,24,False,{},{},{},{},0.0,0.0,238.0,119.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
3,1,1,272.0,318.0,21469.29050410437,25100.126398180844,0.8553459119496856,0.8553459119496856,7,2,1,80.0,8591.0,4385,4206.0,0.023385300668151476,0.04820095044127626,2,78.93121508861901,80.0,7,7,True,"{5: 0, 4: 1, 3: 2, 0: 4, 6: 5, 2: 6, 1: 11}","{(0, 4): [(4, 1)], (0, 5): [(1, 0), (4, 1)], (0, 6): [(0, 2), (1, 0), (2, 5), (4, 1)], (1, 2): [(2, 6), (5, 2), (11, 5)], (1, 6): [(11, 5)], (2, 3): [(6, 2)], (3, 6): [(2, 5)]}","{(5, 0): {'cpu': 14}, (4, 1): {'cpu': 20}, (3, 2): {'cpu': 18}, (0, 4): {'cpu': 19}, (6, 5): {'cpu': 6}, (2, 6): {'cpu': 19}, (1, 11): {'cpu': 9}}","{((0, 4), (4, 1)): {'bw': 27.0}, ((0, 5), (1, 0)): {'bw': 23.0}, ((0, 5), (4, 1)): {'bw': 23.0}, ((0, 6), (0, 2)): {'bw': 5.0}, ((0, 6), (1, 0)): {'bw': 5.0}, ((0, 6), (2, 5)): {'bw': 5.0}, ((0, 6), (4, 1)): {'bw': 5.0}, ((1, 2), (2, 6)): {'bw': 4.0}, ((1, 2), (5, 2)): {'bw': 4.0}, ((1, 2), (11, 5)): {'bw': 4.0}, ((1, 6), (11, 5)): {'bw': 23.0}, ((2, 3), (6, 2)): {'bw': 46.0}, ((3, 6), (2, 5)): {'bw': 39.0}}",318.0,272.0,210.0,105.0,167.0,105.0,167.0,105.0,213.0,46.0,0.8553459119496856,25100.126398180844,21469.29050410437,67.5134921512716,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,7.0
4,2,2,329.0,375.0,41729.3983336182,45360.23422769467,0.8773333333333333,0.9199555303032437,7,3,1,110.0,8534.0,4370,4164.0,0.026726057906458767,0.05770536320434483,3,355.44048823708476,110.0,2,1,True,"{0: 0, 1: 1}","{(0, 1): [(0, 1)]}","{(0, 0): {'cpu': 2}, (1, 1): {'cpu': 13}}","{((0, 1), (0, 1)): {'bw': 42.0}}",57.0,57.0,30.0,15.0,42.0,15.0,42.0,15.0,42.0,0.0,1.0,20260.107829513832,20260.107829513832,355.44048823708476,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
4,2,2,329.0,375.0,41729.3983336182,45360.23422769467,0.8773333333333333,0.9199555303032437,7,4,0,115.89405144601457,8534.0,4370,4164.0,0.026726057906458767,0.05770536320434483,1,57.894051446014565,58.0,10,24,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
5,3,3,392.0,438.0,49380.757399773276,53011.59329384975,0.8949771689497716,0.9315086442705032,7,5,1,135.0,8471.0,4352,4119.0,0.03073496659242758,0.06788866259334692,4,121.45014390722343,135.0,2,1,True,"{0: 0, 1: 2}","{(0, 1): [(0, 2)]}","{(0, 0): {'cpu': 17}, (1, 2): {'cpu': 1}}","{((0, 1), (0, 2)): {'bw': 45.0}}",63.0,63.0,36.0,18.0,45.0,18.0,45.0,18.0,45.0,0.0,1.0,7651.359066155076,7651.359066155076,121.45014390722343,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
5,3,2,392.0,438.0,49380.757399773276,53011.59329384975,0.8949771689497716,0.9315086442705032,7,6,0,158.931215088619,8789.0,4457,4332.0,0.007349665924276216,0.019687712152070658,2,78.93121508861901,80.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
6,4,3,479.0,525.0,157357.9651039917,160988.80099806818,0.9123809523809524,0.9774466554718918,8,7,1,161.0,8702.0,4424,4278.0,0.014699331848552322,0.031907671418873074,5,1241.1173299335453,161.0,3,2,True,"{0: 0, 2: 1, 1: 3}","{(0, 2): [(0, 1)], (1, 2): [(3, 1)]}","{(0, 0): {'cpu': 15}, (2, 1): {'cpu': 1}, (1, 3): {'cpu': 17}}","{((0, 2), (0, 1)): {'bw': 43.0}, ((1, 2), (3, 1)): {'bw': 11.0}}",87.0,87.0,66.0,33.0,54.0,33.0,54.0,33.0,54.0,0.0,1.0,107977.20770421844,107977.20770421844,1241.1173299335453,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0
7,4,3,479.0,525.0,157357.9651039917,160988.80099806818,0.9123809523809524,0.9774466554718918,8,8,1,186.0,8702.0,4424,4278.0,0.014699331848552322,0.031907671418873074,6,310.0901200761372,186.0,9,19,False,{},{},{},{},0.0,0.0,174.0,87.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
8,4,3,479.0,525.0,157357.9651039917,160988.80099806818,0.9123809523809524,0.9774466554718918,8,9,1,207.0,8702.0,4424,4278.0,0.014699331848552322,0.031907671418873074,7,70.93576580993681,207.0,8,16,False,{},{},{},{},0.0,0.0,196.0,98.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
