v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
56,13,6,1361.0,1590.0,791920.2116512263,926229.8398680419,0.8559748427672956,0.8549931966822074,23,89,1,1356.0,8765,4660,4105,0.043906442347148134,0.11339092872570189,55,734.5329845795372,1356.0,4,3,True,"{3: 8, 2: 3, 0: 17, 1: 18}","{(2, 3): [(3, 8)], (0, 3): [(17, 8)], (1, 3): [(18, 8)]}","{(3, 8): {'cpu': 9}, (2, 3): {'cpu': 4}, (0, 17): {'cpu': 2}, (1, 18): {'cpu': 11}}","{((2, 3), (3, 8)): {'bw': 39}, ((0, 3), (17, 8)): {'bw': 21}, ((1, 3), (18, 8)): {'bw': 2}}",88.0,88.0,52.0,26.0,62.0,26.0,62.0,26.0,62.0,0.0,1.0,64638.90264299928,64638.90264299928,734.5329845795372,Success,0.0,"{'node_level': {'cpu': -59}, 'link_level': {'bw': -66}, 'path_level': {}}","{'node_level': {3: {'cpu': -81}, 2: {'cpu': -54}, 0: {'cpu': -74}, 1: {'cpu': -59}}, 'link_level': {(2, 3): {'bw': -23}, (0, 3): {'bw': -48}, (1, 3): {'bw': -66}}, 'path_level': {(2, 3): {}, (0, 3): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(2, 3): {}, (0, 3): {}, (1, 3): {}}}",[],-59.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,3.0
57,14,7,1423.0,1652.0,804369.5993962203,938679.2276130359,0.8613801452784504,0.856916373276576,23,90,1,1376.0,8703,4631,4072,0.049856380796060695,0.12051835853131754,56,200.79657653216137,1376.0,3,2,True,"{2: 12, 0: 5, 1: 25}","{(0, 2): [(5, 12)], (1, 2): [(25, 12)]}","{(2, 12): {'cpu': 4}, (0, 5): {'cpu': 11}, (1, 25): {'cpu': 14}}","{((0, 2), (5, 12)): {'bw': 23}, ((1, 2), (25, 12)): {'bw': 10}}",62.0,62.0,58.0,29.0,33.0,29.0,33.0,29.0,33.0,0.0,1.0,12449.387744994005,12449.387744994005,200.79657653216137,Success,0.0,"{'node_level': {'cpu': -79}, 'link_level': {'bw': -73}, 'path_level': {}}","{'node_level': {2: {'cpu': -75}, 0: {'cpu': -53}, 1: {'cpu': -79}}, 'link_level': {(0, 2): {'bw': -33}, (1, 2): {'bw': -73}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-73.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0
57,14,7,1423.0,1652.0,804369.5993962203,938679.2276130359,0.8613801452784504,0.856916373276576,23,91,0,1391.7958847939362,8703,4631,4072,0.049856380796060695,0.12051835853131754,51,124.79588479393625,1267.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
58,14,7,1423.0,1652.0,804369.5993962203,938679.2276130359,0.8613801452784504,0.856916373276576,23,92,1,1400.0,8703,4631,4072,0.049856380796060695,0.12051835853131754,57,129.78076160090816,1400.0,6,12,False,"{2: 2, 3: 0, 0: 5, 4: 6, 1: 1}","{(3, 2): [(0, 2)], (0, 2): [(5, 2)], (4, 0): [(6, 2), (2, 5)], (4, 2): [(6, 2)], (1, 0): [(1, 0), (0, 2), (2, 5)], (1, 2): [(1, 0), (0, 2)], (1, 3): [(1, 0)], (1, 4): [(1, 0), (0, 2), (2, 6)]}","{(2, 2): {'cpu': 14}, (3, 0): {'cpu': 14}, (0, 5): {'cpu': 14}, (4, 6): {'cpu': 16}, (1, 1): {'cpu': 4}}","{((3, 2), (0, 2)): {'bw': 25}, ((0, 2), (5, 2)): {'bw': 31}, ((4, 0), (6, 2)): {'bw': 2}, ((4, 0), (2, 5)): {'bw': 2}, ((4, 2), (6, 2)): {'bw': 23}, ((1, 0), (1, 0)): {'bw': 11}, ((1, 0), (0, 2)): {'bw': 11}, ((1, 0), (2, 5)): {'bw': 11}, ((1, 2), (1, 0)): {'bw': 25}, ((1, 2), (0, 2)): {'bw': 25}, ((1, 3), (1, 0)): {'bw': 7}, ((1, 4), (1, 0)): {'bw': 5}, ((1, 4), (0, 2)): {'bw': 5}, ((1, 4), (2, 6)): {'bw': 5}}",0.0,0.0,126.0,63.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4200.0,"{'node_level': {'cpu': -85}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 3: {'cpu': -76}, 0: {'cpu': -39}, 4: {'cpu': -47}, 1: {'cpu': -42}, 5: {'cpu': -85}}, 'link_level': {(3, 2): {'bw': -57}, (0, 2): {'bw': -40}, (4, 0): {'bw': -38}, (4, 2): {'bw': -75}, (1, 0): {'bw': -27}, (1, 2): {'bw': -21}, (1, 3): {'bw': -26}, (1, 4): {'bw': -16}, (5, 0): {'bw': 100.0}, (5, 2): {'bw': 100.0}, (5, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (0, 2): {}, (4, 0): {}, (4, 2): {}, (1, 0): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (5, 0): {}, (5, 2): {}, (5, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (0, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 2): {'bw': 0}, (1, 0): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (5, 0): {'bw': 100.0}, (5, 2): {'bw': 100.0}, (5, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (0, 2): {}, (4, 0): {}, (4, 2): {}, (1, 0): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (5, 0): {}, (5, 2): {}, (5, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,42.0,5.0,8.0
59,14,7,1423.0,1652.0,804369.5993962203,938679.2276130359,0.8613801452784504,0.856916373276576,23,93,1,1422.0,8703,4631,4072,0.049856380796060695,0.12051835853131754,58,492.2097908690325,1422.0,10,16,False,"{7: 2, 0: 0}","{(0, 7): [(0, 2)]}","{(7, 2): {'cpu': 16}, (0, 0): {'cpu': 11}}","{((0, 7), (0, 2)): {'bw': 38}}",0.0,0.0,254.0,127.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4500.0,"{'node_level': {'cpu': -66}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {7: {'cpu': -65}, 0: {'cpu': -79}, 5: {'cpu': -66}}, 'link_level': {(0, 7): {'bw': -44}, (5, 0): {'bw': 100.0}, (5, 7): {'bw': 100.0}}, 'path_level': {(0, 7): {}, (5, 0): {}, (5, 7): {}}}","{'node_level': {7: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 7): {'bw': 0}, (5, 0): {'bw': 100.0}, (5, 7): {'bw': 100.0}}, 'path_level': {(0, 7): {}, (5, 0): {}, (5, 7): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,45.0,2.0,1.0
60,15,8,1536.0,1772.0,834611.4309583396,970794.4469710388,0.8668171557562077,0.8597200298810919,24,94,1,1446.0,8583,4599,3984,0.05642183011899882,0.139524838012959,59,267.62682798335686,1446.0,3,3,True,"{2: 2, 0: 0, 1: 5}","{(0, 2): [(0, 2)], (1, 0): [(5, 2), (2, 0)], (1, 2): [(5, 2)]}","{(2, 2): {'cpu': 14}, (0, 0): {'cpu': 11}, (1, 5): {'cpu': 7}}","{((0, 2), (0, 2)): {'bw': 38}, ((1, 0), (5, 2)): {'bw': 7}, ((1, 0), (2, 0)): {'bw': 7}, ((1, 2), (5, 2)): {'bw': 36}}",120.0,113.0,64.0,32.0,81.0,32.0,81.0,32.0,88.0,7.0,0.9416666666666667,32115.219358002825,30241.831562119325,252.01526301766103,Success,0.0,"{'node_level': {'cpu': -46}, 'link_level': {'bw': -28}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 0: {'cpu': -79}, 1: {'cpu': -46}}, 'link_level': {(0, 2): {'bw': -44}, (1, 0): {'bw': -37}, (1, 2): {'bw': -28}}, 'path_level': {(0, 2): {}, (1, 0): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 0): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 0): {}, (1, 2): {}}}",[],-28.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0
60,15,7,1536.0,1772.0,834611.4309583396,970794.4469710388,0.8668171557562077,0.8597200298810919,24,95,0,1448.9866512507838,8640,4628,4012,0.050471891670086144,0.13347732181425487,42,420.9866512507837,1028.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
61,15,7,1536.0,1772.0,834611.4309583396,970794.4469710388,0.8668171557562077,0.8597200298810919,24,96,1,1467.0,8640,4628,4012,0.050471891670086144,0.13347732181425487,60,1380.5757663510403,1467.0,8,10,False,"{5: 11, 6: 5, 2: 23}","{(6, 5): [(5, 11)], (2, 5): [(23, 11)], (2, 6): [(23, 11), (11, 5)]}","{(5, 11): {'cpu': 5}, (6, 5): {'cpu': 7}, (2, 23): {'cpu': 8}}","{((6, 5), (5, 11)): {'bw': 14}, ((2, 5), (23, 11)): {'bw': 8}, ((2, 6), (23, 11)): {'bw': 38}, ((2, 6), (11, 5)): {'bw': 38}}",0.0,0.0,76.0,38.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -93}, 6: {'cpu': -50}, 2: {'cpu': -46}, 1: {'cpu': -49}}, 'link_level': {(6, 5): {'bw': -50}, (2, 5): {'bw': -48}, (2, 6): {'bw': -10}, (1, 5): {'bw': 100.0}, (1, 6): {'bw': 100.0}}, 'path_level': {(6, 5): {}, (2, 5): {}, (2, 6): {}, (1, 5): {}, (1, 6): {}}}","{'node_level': {5: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(6, 5): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (1, 5): {'bw': 100.0}, (1, 6): {'bw': 100.0}}, 'path_level': {(6, 5): {}, (2, 5): {}, (2, 6): {}, (1, 5): {}, (1, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,3.0
62,15,7,1536.0,1772.0,834611.4309583396,970794.4469710388,0.8668171557562077,0.8597200298810919,24,97,1,1494.0,8640,4628,4012,0.050471891670086144,0.13347732181425487,61,514.2434158630444,1494.0,7,8,False,"{5: 11, 3: 5, 2: 23, 1: 24}","{(3, 5): [(5, 11)], (2, 5): [(23, 11)], (1, 5): [(24, 11)]}","{(5, 11): {'cpu': 7}, (3, 5): {'cpu': 4}, (2, 23): {'cpu': 13}, (1, 24): {'cpu': 5}}","{((3, 5), (5, 11)): {'bw': 45}, ((2, 5), (23, 11)): {'bw': 32}, ((1, 5), (24, 11)): {'bw': 49}}",0.0,0.0,118.0,59.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -46}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -91}, 3: {'cpu': -53}, 2: {'cpu': -41}, 1: {'cpu': -87}, 4: {'cpu': -46}}, 'link_level': {(3, 5): {'bw': -19}, (2, 5): {'bw': -24}, (1, 5): {'bw': -38}, (4, 3): {'bw': 100.0}}, 'path_level': {(3, 5): {}, (2, 5): {}, (1, 5): {}, (4, 3): {}}}","{'node_level': {5: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(3, 5): {'bw': 0}, (2, 5): {'bw': 0}, (1, 5): {'bw': 0}, (4, 3): {'bw': 100.0}}, 'path_level': {(3, 5): {}, (2, 5): {}, (1, 5): {}, (4, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,3.0
63,16,8,1617.0,1853.0,854425.156197614,990608.1722103133,0.8726389638424177,0.8625258504491858,24,98,1,1524.0,8559,4601,3958,0.056011489536315184,0.14514038876889845,62,244.613891842895,1524.0,3,2,True,"{0: 11, 1: 5, 2: 23}","{(1, 0): [(5, 11)], (2, 0): [(23, 11)]}","{(0, 11): {'cpu': 16}, (1, 5): {'cpu': 11}, (2, 23): {'cpu': 0}}","{((1, 0), (5, 11)): {'bw': 31}, ((2, 0), (23, 11)): {'bw': 23}}",81.0,81.0,54.0,27.0,54.0,27.0,54.0,27.0,54.0,0.0,1.0,19813.725239274492,19813.725239274492,244.613891842895,Success,0.0,"{'node_level': {'cpu': -54}, 'link_level': {'bw': -33}, 'path_level': {}}","{'node_level': {0: {'cpu': -82}, 1: {'cpu': -46}, 2: {'cpu': -54}}, 'link_level': {(1, 0): {'bw': -33}, (2, 0): {'bw': -33}}, 'path_level': {(1, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}",[],-33.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0
63,16,8,1617.0,1853.0,854425.156197614,990608.1722103133,0.8726389638424177,0.8625258504491858,24,99,0,1529.7807616009081,8559,4601,3958,0.056011489536315184,0.14514038876889845,57,129.78076160090816,1400.0,6,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
63,16,8,1617.0,1853.0,854425.156197614,990608.1722103133,0.8726389638424177,0.8625258504491858,24,100,0,1531.5388058220417,8559,4601,3958,0.056011489536315184,0.14514038876889845,50,285.53880582204164,1246.0,8,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
64,17,9,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,101,1,1545.0,8380,4535,3845,0.06955272876487484,0.16954643628509725,63,965.9235620953574,1545.0,4,4,True,"{2: 14, 1: 6, 3: 29, 0: 30}","{(1, 2): [(6, 14)], (3, 1): [(29, 14), (14, 6)], (3, 2): [(29, 14)], (0, 2): [(30, 14)]}","{(2, 14): {'cpu': 19}, (1, 6): {'cpu': 16}, (3, 29): {'cpu': 13}, (0, 30): {'cpu': 18}}","{((1, 2), (6, 14)): {'bw': 25}, ((3, 1), (29, 14)): {'bw': 27}, ((3, 1), (14, 6)): {'bw': 27}, ((3, 2), (29, 14)): {'bw': 20}, ((0, 2), (30, 14)): {'bw': 14}}",179.0,152.0,132.0,66.0,86.0,66.0,86.0,66.0,113.0,27.0,0.8491620111731844,172900.31761506898,146820.3814384943,820.2255946284599,Success,0.0,"{'node_level': {'cpu': -35}, 'link_level': {'bw': -58}, 'path_level': {}}","{'node_level': {2: {'cpu': -52}, 1: {'cpu': -47}, 3: {'cpu': -70}, 0: {'cpu': -35}}, 'link_level': {(1, 2): {'bw': -31}, (3, 1): {'bw': -4}, (3, 2): {'bw': -26}, (0, 2): {'bw': -58}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}, (0, 2): {}}}",[],-35.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,4.0
65,17,9,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,102,1,1570.0,8380,4535,3845,0.06955272876487484,0.16954643628509725,64,239.65748978791973,1570.0,6,10,False,"{1: 26, 5: 12, 4: 42, 2: 58}","{(5, 1): [(12, 26)], (4, 1): [(42, 26)], (4, 5): [(42, 26), (26, 12)], (2, 1): [(58, 26)], (2, 5): [(58, 26), (26, 12)]}","{(1, 26): {'cpu': 13}, (5, 12): {'cpu': 20}, (4, 42): {'cpu': 19}, (2, 58): {'cpu': 12}}","{((5, 1), (12, 26)): {'bw': 10}, ((4, 1), (42, 26)): {'bw': 46}, ((4, 5), (42, 26)): {'bw': 16}, ((4, 5), (26, 12)): {'bw': 16}, ((2, 1), (58, 26)): {'bw': 17}, ((2, 5), (58, 26)): {'bw': 33}, ((2, 5), (26, 12)): {'bw': 33}}",0.0,0.0,154.0,77.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -52}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -76}, 5: {'cpu': -55}, 4: {'cpu': -43}, 2: {'cpu': -60}, 0: {'cpu': -52}}, 'link_level': {(5, 1): {'bw': -58}, (4, 1): {'bw': -43}, (4, 5): {'bw': -27}, (2, 1): {'bw': -76}, (2, 5): {'bw': -9}, (0, 1): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (4, 1): {}, (4, 5): {}, (2, 1): {}, (2, 5): {}, (0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(5, 1): {'bw': 0}, (4, 1): {'bw': 0}, (4, 5): {'bw': 0}, (2, 1): {'bw': 0}, (2, 5): {'bw': 0}, (0, 1): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (4, 1): {}, (4, 5): {}, (2, 1): {}, (2, 5): {}, (0, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,5.0
65,17,8,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,103,0,1576.7965765321615,8442,4564,3878,0.06360279031596228,0.1624190064794816,56,200.79657653216137,1376.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
66,17,8,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,104,1,1604.0,8442,4564,3878,0.06360279031596228,0.1624190064794816,65,98.19593720777934,1604.0,9,15,False,"{6: 12, 2: 5}","{(2, 6): [(5, 12)]}","{(6, 12): {'cpu': 14}, (2, 5): {'cpu': 20}}","{((2, 6), (5, 12)): {'bw': 49}}",0.0,0.0,162.0,81.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -25}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {6: {'cpu': -65}, 2: {'cpu': -37}, 4: {'cpu': -25}}, 'link_level': {(2, 6): {'bw': -7}, (4, 2): {'bw': 100.0}, (4, 6): {'bw': 100.0}}, 'path_level': {(2, 6): {}, (4, 2): {}, (4, 6): {}}}","{'node_level': {6: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(2, 6): {'bw': 0}, (4, 2): {'bw': 100.0}, (4, 6): {'bw': 100.0}}, 'path_level': {(2, 6): {}, (4, 2): {}, (4, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0
67,17,8,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,105,1,1621.0,8442,4564,3878,0.06360279031596228,0.1624190064794816,66,760.8495838383803,1621.0,8,13,False,"{2: 12, 1: 5}","{(1, 2): [(5, 12)]}","{(2, 12): {'cpu': 14}, (1, 5): {'cpu': 10}}","{((1, 2), (5, 12)): {'bw': 6}}",0.0,0.0,178.0,89.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -21}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -65}, 1: {'cpu': -47}, 3: {'cpu': -21}}, 'link_level': {(1, 2): {'bw': -50}, (3, 1): {'bw': 100.0}, (3, 2): {'bw': 100.0}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (3, 1): {'bw': 100.0}, (3, 2): {'bw': 100.0}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0
68,17,8,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,106,1,1643.0,8442,4564,3878,0.06360279031596228,0.1624190064794816,67,319.5270626266553,1643.0,6,9,False,"{0: 12, 5: 5}","{(5, 0): [(5, 12)]}","{(0, 12): {'cpu': 15}, (5, 5): {'cpu': 9}}","{((5, 0), (5, 12)): {'bw': 37}}",0.0,0.0,136.0,68.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -21}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -64}, 5: {'cpu': -48}, 4: {'cpu': -21}}, 'link_level': {(5, 0): {'bw': -19}, (4, 0): {'bw': 100.0}, (4, 5): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (4, 0): {}, (4, 5): {}}}","{'node_level': {0: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(5, 0): {'bw': 0}, (4, 0): {'bw': 100.0}, (4, 5): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (4, 0): {}, (4, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0
68,17,7,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,107,0,1652.3512005386167,8505,4599,3906,0.05642183011899882,0.15637149028077757,3,1570.3512005386167,82.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
69,17,7,1769.0,2032.0,1001245.5376361083,1163508.4898253824,0.8705708661417323,0.8605399499804026,27,108,1,1666.0,8505,4599,3906,0.05642183011899882,0.15637149028077757,68,150.2015914849124,1666.0,7,9,False,"{5: 12, 4: 5, 0: 25, 2: 26}","{(4, 5): [(5, 12)], (0, 5): [(25, 12)], (2, 0): [(26, 12), (12, 25)], (2, 5): [(26, 12)]}","{(5, 12): {'cpu': 16}, (4, 5): {'cpu': 7}, (0, 25): {'cpu': 4}, (2, 26): {'cpu': 1}}","{((4, 5), (5, 12)): {'bw': 42}, ((0, 5), (25, 12)): {'bw': 48}, ((2, 0), (26, 12)): {'bw': 12}, ((2, 0), (12, 25)): {'bw': 12}, ((2, 5), (26, 12)): {'bw': 48}}",0.0,0.0,74.0,37.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -31}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -65}, 4: {'cpu': -68}, 0: {'cpu': -89}, 2: {'cpu': -88}, 6: {'cpu': -31}}, 'link_level': {(4, 5): {'bw': -17}, (0, 5): {'bw': -35}, (2, 0): {'bw': -23}, (2, 5): {'bw': -8}, (6, 0): {'bw': 100.0}, (6, 2): {'bw': 100.0}}, 'path_level': {(4, 5): {}, (0, 5): {}, (2, 0): {}, (2, 5): {}, (6, 0): {}, (6, 2): {}}}","{'node_level': {5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(4, 5): {'bw': 0}, (0, 5): {'bw': 0}, (2, 0): {'bw': 0}, (2, 5): {'bw': 0}, (6, 0): {'bw': 100.0}, (6, 2): {'bw': 100.0}}, 'path_level': {(4, 5): {}, (0, 5): {}, (2, 0): {}, (2, 5): {}, (6, 0): {}, (6, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,4.0
