v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
63,54,15,14977.0,25037.0,5927694.664807959,9927014.667467855,0.5981946718856093,0.5971276222884814,36,107,0,1544.998874958792,10045,1804,8241,0.30508474576271183,0.4267130434782609,62,12.998874958791893,1532.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
63,54,14,14977.0,25037.0,5927694.664807959,9927014.667467855,0.5981946718856093,0.5971276222884814,36,108,0,1559.9522161179746,10250,1841,8409,0.29083204930662554,0.41502608695652177,41,543.9522161179746,1016.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
64,55,15,15163.0,25352.0,5949319.491133006,9963637.357211886,0.5980987693278637,0.597103174055885,36,109,1,1560.0,9935,1805,8130,0.30469953775038516,0.4344347826086956,63,116.26250712390987,1560.0,5,5,True,"{0: 20, 1: 0, 2: 1, 4: 22, 3: 23}","{(1, 0): [(0, 20)], (2, 0): [(1, 20)], (4, 0): [(22, 20)], (3, 0): [(23, 20)], (3, 1): [(23, 21), (21, 22), (22, 20), (20, 0)]}","{(0, 20): {'cpu': 5}, (1, 0): {'cpu': 12}, (2, 1): {'cpu': 18}, (4, 22): {'cpu': 1}, (3, 23): {'cpu': 0}}","{((1, 0), (0, 20)): {'bw': 20}, ((2, 0), (1, 20)): {'bw': 13}, ((4, 0), (22, 20)): {'bw': 48}, ((3, 0), (23, 20)): {'bw': 26}, ((3, 1), (23, 21)): {'bw': 43}, ((3, 1), (21, 22)): {'bw': 43}, ((3, 1), (22, 20)): {'bw': 43}, ((3, 1), (20, 0)): {'bw': 43}}",315.0,186.0,72.0,36.0,150.0,36.0,150.0,36.0,279.0,129.0,0.5904761904761905,36622.68974403161,21624.826325047237,68.65024230173726,Success,0.0,"{'node_level': {'cpu': -59}, 'link_level': {'bw': -17}, 'path_level': {}}","{'node_level': {0: {'cpu': -65}, 1: {'cpu': -15}, 2: {'cpu': -34}, 4: {'cpu': -52}, 3: {'cpu': -59}}, 'link_level': {(1, 0): {'bw': -174}, (2, 0): {'bw': -119}, (4, 0): {'bw': -84}, (3, 0): {'bw': -25}, (3, 1): {'bw': -17}}, 'path_level': {(1, 0): {}, (2, 0): {}, (4, 0): {}, (3, 0): {}, (3, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}, (4, 0): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (4, 0): {}, (3, 0): {}, (3, 1): {}}}",[],-17.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0
65,56,16,15615.0,26184.0,6074260.964306474,10193618.121991366,0.5963565536205316,0.5958886130138689,36,110,1,1583.0,9103,1736,7367,0.3312788906009245,0.48751304347826085,64,276.4191884368743,1583.0,7,12,True,"{5: 30, 0: 28, 2: 29, 1: 32, 6: 33, 3: 0, 4: 1}","{(0, 5): [(28, 30)], (2, 0): [(29, 30), (30, 28)], (2, 5): [(29, 30)], (1, 0): [(32, 30), (30, 28)], (1, 2): [(32, 30), (30, 29)], (1, 5): [(32, 30)], (6, 0): [(33, 30), (30, 28)], (6, 2): [(33, 30), (30, 29)], (6, 5): [(33, 30)], (3, 2): [(0, 28), (28, 31), (31, 29)], (3, 5): [(0, 12), (12, 15), (15, 13), (13, 2), (2, 29), (29, 30)], (4, 0): [(1, 28)]}","{(5, 30): {'cpu': 17}, (0, 28): {'cpu': 14}, (2, 29): {'cpu': 8}, (1, 32): {'cpu': 13}, (6, 33): {'cpu': 5}, (3, 0): {'cpu': 3}, (4, 1): {'cpu': 9}}","{((0, 5), (28, 30)): {'bw': 45}, ((2, 0), (29, 30)): {'bw': 27}, ((2, 0), (30, 28)): {'bw': 27}, ((2, 5), (29, 30)): {'bw': 17}, ((1, 0), (32, 30)): {'bw': 26}, ((1, 0), (30, 28)): {'bw': 26}, ((1, 2), (32, 30)): {'bw': 13}, ((1, 2), (30, 29)): {'bw': 13}, ((1, 5), (32, 30)): {'bw': 45}, ((6, 0), (33, 30)): {'bw': 41}, ((6, 0), (30, 28)): {'bw': 41}, ((6, 2), (33, 30)): {'bw': 22}, ((6, 2), (30, 29)): {'bw': 22}, ((6, 5), (33, 30)): {'bw': 25}, ((3, 2), (0, 28)): {'bw': 48}, ((3, 2), (28, 31)): {'bw': 48}, ((3, 2), (31, 29)): {'bw': 48}, ((3, 5), (0, 12)): {'bw': 31}, ((3, 5), (12, 15)): {'bw': 31}, ((3, 5), (15, 13)): {'bw': 31}, ((3, 5), (13, 2)): {'bw': 31}, ((3, 5), (2, 29)): {'bw': 31}, ((3, 5), (29, 30)): {'bw': 31}, ((4, 0), (1, 28)): {'bw': 43}}",832.0,452.0,138.0,69.0,383.0,69.0,383.0,69.0,763.0,380.0,0.5432692307692307,229980.76477947945,124941.4731734672,150.17003987195574,Success,0.0,"{'node_level': {'cpu': -25}, 'link_level': {'bw': -243}, 'path_level': {}}","{'node_level': {5: {'cpu': -29}, 0: {'cpu': -13}, 2: {'cpu': -15}, 1: {'cpu': -84}, 6: {'cpu': -45}, 3: {'cpu': -12}, 4: {'cpu': -25}}, 'link_level': {(0, 5): {'bw': -100}, (2, 0): {'bw': -73}, (2, 5): {'bw': -105}, (1, 0): {'bw': -47}, (1, 2): {'bw': -92}, (1, 5): {'bw': -244}, (6, 0): {'bw': -6}, (6, 2): {'bw': -70}, (6, 5): {'bw': -254}, (3, 2): {'bw': -19}, (3, 5): {'bw': -39}, (4, 0): {'bw': -243}}, 'path_level': {(0, 5): {}, (2, 0): {}, (2, 5): {}, (1, 0): {}, (1, 2): {}, (1, 5): {}, (6, 0): {}, (6, 2): {}, (6, 5): {}, (3, 2): {}, (3, 5): {}, (4, 0): {}}}","{'node_level': {5: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 5): {'bw': 0}, (2, 0): {'bw': 0}, (2, 5): {'bw': 0}, (1, 0): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}, (6, 0): {'bw': 0}, (6, 2): {'bw': 0}, (6, 5): {'bw': 0}, (3, 2): {'bw': 0}, (3, 5): {'bw': 0}, (4, 0): {'bw': 0}}, 'path_level': {(0, 5): {}, (2, 0): {}, (2, 5): {}, (1, 0): {}, (1, 2): {}, (1, 5): {}, (6, 0): {}, (6, 2): {}, (6, 5): {}, (3, 2): {}, (3, 5): {}, (4, 0): {}}}",[],-25.0,0.0,True,True,False,0,[],0,0.0,0.0,7.0,12.0
65,56,15,15615.0,26184.0,6074260.964306474,10193618.121991366,0.5963565536205316,0.5958886130138689,36,111,0,1597.9617612924287,9957,1792,8165,0.3097072419106317,0.43200000000000005,60,119.96176129242878,1478.0,9,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
65,56,14,15615.0,26184.0,6074260.964306474,10193618.121991366,0.5963565536205316,0.5958886130138689,36,112,0,1601.4757273767696,10950,1886,9064,0.27349768875192604,0.3694608695652174,59,146.4757273767696,1455.0,8,15,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
65,56,13,15615.0,26184.0,6074260.964306474,10193618.121991366,0.5963565536205316,0.5958886130138689,36,113,0,1610.750959544849,11697,1962,9735,0.24422187981510013,0.32278260869565223,47,443.75095954484885,1167.0,7,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
66,57,14,15788.0,26403.0,6114801.479725643,10244938.196423724,0.5979623527629436,0.5968607484484564,36,114,1,1617.0,11478,1895,9583,0.27003081664098616,0.33335652173913044,65,234.3382394171621,1617.0,6,6,True,"{0: 14, 1: 12, 2: 13, 5: 16, 4: 17, 3: 0}","{(1, 0): [(12, 14)], (2, 0): [(13, 14)], (5, 0): [(16, 14)], (4, 1): [(17, 14), (14, 12)], (4, 5): [(17, 14), (14, 16)], (3, 4): [(0, 12), (12, 14), (14, 17)]}","{(0, 14): {'cpu': 13}, (1, 12): {'cpu': 7}, (2, 13): {'cpu': 17}, (5, 16): {'cpu': 15}, (4, 17): {'cpu': 11}, (3, 0): {'cpu': 4}}","{((1, 0), (12, 14)): {'bw': 30}, ((2, 0), (13, 14)): {'bw': 28}, ((5, 0), (16, 14)): {'bw': 8}, ((4, 1), (17, 14)): {'bw': 27}, ((4, 1), (14, 12)): {'bw': 27}, ((4, 5), (17, 14)): {'bw': 7}, ((4, 5), (14, 16)): {'bw': 7}, ((3, 4), (0, 12)): {'bw': 6}, ((3, 4), (12, 14)): {'bw': 6}, ((3, 4), (14, 17)): {'bw': 6}}",219.0,173.0,134.0,67.0,106.0,67.0,106.0,67.0,152.0,46.0,0.7899543378995434,51320.0744323585,40540.515419169045,185.11650876332897,Success,0.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': -143}, 'path_level': {}}","{'node_level': {0: {'cpu': -61}, 1: {'cpu': -32}, 2: {'cpu': -11}, 5: {'cpu': -36}, 4: {'cpu': -77}, 3: {'cpu': -39}}, 'link_level': {(1, 0): {'bw': -176}, (2, 0): {'bw': -219}, (5, 0): {'bw': -297}, (4, 1): {'bw': -149}, (4, 5): {'bw': -208}, (3, 4): {'bw': -143}}, 'path_level': {(1, 0): {}, (2, 0): {}, (5, 0): {}, (4, 1): {}, (4, 5): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}, (5, 0): {'bw': 0}, (4, 1): {'bw': 0}, (4, 5): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (5, 0): {}, (4, 1): {}, (4, 5): {}, (3, 4): {}}}",[],-39.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,6.0
67,58,15,16118.0,26858.0,6217568.316329299,10386631.86507422,0.6001191451336659,0.598612562483928,36,115,1,1641.0,11023,1833,9190,0.29391371340523886,0.3606956521739131,66,311.4146563747142,1641.0,6,10,True,"{3: 31, 2: 28, 4: 29, 1: 34, 5: 35, 0: 0}","{(2, 3): [(28, 31)], (4, 3): [(29, 31)], (1, 3): [(34, 31)], (5, 1): [(35, 31), (31, 34)], (5, 2): [(35, 31), (31, 28)], (5, 3): [(35, 31)], (5, 4): [(35, 31), (31, 29)], (0, 2): [(0, 28)], (0, 4): [(0, 28), (28, 30), (30, 29)], (0, 5): [(0, 28), (28, 31), (31, 35)]}","{(3, 31): {'cpu': 20}, (2, 28): {'cpu': 17}, (4, 29): {'cpu': 9}, (1, 34): {'cpu': 5}, (5, 35): {'cpu': 0}, (0, 0): {'cpu': 11}}","{((2, 3), (28, 31)): {'bw': 3}, ((4, 3), (29, 31)): {'bw': 37}, ((1, 3), (34, 31)): {'bw': 50}, ((5, 1), (35, 31)): {'bw': 38}, ((5, 1), (31, 34)): {'bw': 38}, ((5, 2), (35, 31)): {'bw': 30}, ((5, 2), (31, 28)): {'bw': 30}, ((5, 3), (35, 31)): {'bw': 41}, ((5, 4), (35, 31)): {'bw': 5}, ((5, 4), (31, 29)): {'bw': 5}, ((0, 2), (0, 28)): {'bw': 38}, ((0, 4), (0, 28)): {'bw': 19}, ((0, 4), (28, 30)): {'bw': 19}, ((0, 4), (30, 29)): {'bw': 19}, ((0, 5), (0, 28)): {'bw': 7}, ((0, 5), (28, 31)): {'bw': 7}, ((0, 5), (31, 35)): {'bw': 7}}",455.0,330.0,124.0,62.0,268.0,62.0,268.0,62.0,393.0,125.0,0.7252747252747253,141693.66865049495,102766.83660365568,225.8611793486938,Success,0.0,"{'node_level': {'cpu': -28}, 'link_level': {'bw': -53}, 'path_level': {}}","{'node_level': {3: {'cpu': -44}, 2: {'cpu': -16}, 4: {'cpu': -21}, 1: {'cpu': -63}, 5: {'cpu': -85}, 0: {'cpu': -28}}, 'link_level': {(2, 3): {'bw': -323}, (4, 3): {'bw': -90}, (1, 3): {'bw': -249}, (5, 1): {'bw': -211}, (5, 2): {'bw': -185}, (5, 3): {'bw': -144}, (5, 4): {'bw': -85}, (0, 2): {'bw': -192}, (0, 4): {'bw': -53}, (0, 5): {'bw': -132}}, 'path_level': {(2, 3): {}, (4, 3): {}, (1, 3): {}, (5, 1): {}, (5, 2): {}, (5, 3): {}, (5, 4): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (4, 3): {'bw': 0}, (1, 3): {'bw': 0}, (5, 1): {'bw': 0}, (5, 2): {'bw': 0}, (5, 3): {'bw': 0}, (5, 4): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}}, 'path_level': {(2, 3): {}, (4, 3): {}, (1, 3): {}, (5, 1): {}, (5, 2): {}, (5, 3): {}, (5, 4): {}, (0, 2): {}, (0, 4): {}, (0, 5): {}}}",[],-28.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,10.0
68,59,16,16455.0,27426.0,6272367.214867704,10478993.2133526,0.5999781229490265,0.5985658247087414,36,116,1,1664.0,10455,1728,8727,0.33436055469953774,0.39290434782608696,67,162.60800753236046,1664.0,8,9,True,"{4: 6, 6: 4, 2: 5, 3: 8, 0: 9, 5: 0, 1: 1, 7: 7}","{(6, 4): [(4, 6)], (2, 4): [(5, 6)], (3, 4): [(8, 6)], (0, 6): [(9, 6), (6, 4)], (5, 2): [(0, 4), (4, 7), (7, 5)], (1, 2): [(1, 4), (4, 7), (7, 5)], (1, 5): [(1, 4), (4, 0)], (7, 0): [(7, 4), (4, 6), (6, 9)], (7, 3): [(7, 5), (5, 6), (6, 8)]}","{(4, 6): {'cpu': 20}, (6, 4): {'cpu': 18}, (2, 5): {'cpu': 11}, (3, 8): {'cpu': 17}, (0, 9): {'cpu': 16}, (5, 0): {'cpu': 7}, (1, 1): {'cpu': 6}, (7, 7): {'cpu': 10}}","{((6, 4), (4, 6)): {'bw': 39}, ((2, 4), (5, 6)): {'bw': 13}, ((3, 4), (8, 6)): {'bw': 38}, ((0, 6), (9, 6)): {'bw': 38}, ((0, 6), (6, 4)): {'bw': 38}, ((5, 2), (0, 4)): {'bw': 35}, ((5, 2), (4, 7)): {'bw': 35}, ((5, 2), (7, 5)): {'bw': 35}, ((1, 2), (1, 4)): {'bw': 39}, ((1, 2), (4, 7)): {'bw': 39}, ((1, 2), (7, 5)): {'bw': 39}, ((1, 5), (1, 4)): {'bw': 15}, ((1, 5), (4, 0)): {'bw': 15}, ((7, 0), (7, 4)): {'bw': 4}, ((7, 0), (4, 6)): {'bw': 4}, ((7, 0), (6, 9)): {'bw': 4}, ((7, 3), (7, 5)): {'bw': 11}, ((7, 3), (5, 6)): {'bw': 11}, ((7, 3), (6, 8)): {'bw': 11}}",568.0,337.0,210.0,105.0,232.0,105.0,232.0,105.0,463.0,231.0,0.5933098591549296,92361.34827838074,54798.898538405476,96.47693404648852,Success,0.0,"{'node_level': {'cpu': -46}, 'link_level': {'bw': -4}, 'path_level': {}}","{'node_level': {4: {'cpu': -28}, 6: {'cpu': -17}, 2: {'cpu': -28}, 3: {'cpu': -54}, 0: {'cpu': -84}, 5: {'cpu': -21}, 1: {'cpu': -43}, 7: {'cpu': -46}}, 'link_level': {(6, 4): {'bw': -187}, (2, 4): {'bw': -23}, (3, 4): {'bw': -290}, (0, 6): {'bw': -149}, (5, 2): {'bw': -47}, (1, 2): {'bw': -8}, (1, 5): {'bw': -185}, (7, 0): {'bw': -4}, (7, 3): {'bw': -12}}, 'path_level': {(6, 4): {}, (2, 4): {}, (3, 4): {}, (0, 6): {}, (5, 2): {}, (1, 2): {}, (1, 5): {}, (7, 0): {}, (7, 3): {}}}","{'node_level': {4: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(6, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (0, 6): {'bw': 0}, (5, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}, (7, 0): {'bw': 0}, (7, 3): {'bw': 0}}, 'path_level': {(6, 4): {}, (2, 4): {}, (3, 4): {}, (0, 6): {}, (5, 2): {}, (1, 2): {}, (1, 5): {}, (7, 0): {}, (7, 3): {}}}",[],-4.0,0.0,True,True,False,0,[],0,0.0,0.0,8.0,9.0
68,59,15,16455.0,27426.0,6272367.214867704,10478993.2133526,0.5999781229490265,0.5985658247087414,36,117,0,1676.26250712391,10770,1764,9006,0.3204930662557781,0.373495652173913,63,116.26250712390987,1560.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
69,60,16,16658.0,27698.0,6362071.459231996,10599188.062944164,0.6014152646400462,0.6002413978740921,36,118,1,1685.0,10498,1685,8813,0.350924499229584,0.3869217391304348,68,441.89282938075206,1685.0,6,5,True,"{4: 20, 5: 0, 0: 1, 2: 22, 3: 23, 1: 4}","{(5, 4): [(0, 20)], (0, 4): [(1, 20)], (2, 5): [(22, 20), (20, 0)], (3, 2): [(23, 20), (20, 22)], (1, 3): [(4, 0), (0, 20), (20, 23)]}","{(4, 20): {'cpu': 11}, (5, 0): {'cpu': 19}, (0, 1): {'cpu': 11}, (2, 22): {'cpu': 4}, (3, 23): {'cpu': 18}, (1, 4): {'cpu': 16}}","{((5, 4), (0, 20)): {'bw': 37}, ((0, 4), (1, 20)): {'bw': 34}, ((2, 5), (22, 20)): {'bw': 9}, ((2, 5), (20, 0)): {'bw': 9}, ((3, 2), (23, 20)): {'bw': 28}, ((3, 2), (20, 22)): {'bw': 28}, ((1, 3), (4, 0)): {'bw': 16}, ((1, 3), (0, 20)): {'bw': 16}, ((1, 3), (20, 23)): {'bw': 16}}",272.0,203.0,158.0,79.0,124.0,79.0,124.0,79.0,193.0,69.0,0.7463235294117647,120194.84959156456,89704.24436429267,329.7950160451936,Success,0.0,"{'node_level': {'cpu': -1}, 'link_level': {'bw': -7}, 'path_level': {}}","{'node_level': {4: {'cpu': -59}, 5: {'cpu': -14}, 0: {'cpu': -50}, 2: {'cpu': -49}, 3: {'cpu': -41}, 1: {'cpu': -1}}, 'link_level': {(5, 4): {'bw': -157}, (0, 4): {'bw': -98}, (2, 5): {'bw': -123}, (3, 2): {'bw': -23}, (1, 3): {'bw': -7}}, 'path_level': {(5, 4): {}, (0, 4): {}, (2, 5): {}, (3, 2): {}, (1, 3): {}}}","{'node_level': {4: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(5, 4): {'bw': 0}, (0, 4): {'bw': 0}, (2, 5): {'bw': 0}, (3, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(5, 4): {}, (0, 4): {}, (2, 5): {}, (3, 2): {}, (1, 3): {}}}",[],-1.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,5.0
70,60,16,16658.0,27698.0,6362071.459231996,10599188.062944164,0.6014152646400462,0.6002413978740921,36,119,1,1703.0,10498,1685,8813,0.350924499229584,0.3869217391304348,69,997.0196176603264,1703.0,6,6,False,"{0: 12, 4: 0, 1: 1, 5: 14, 2: 15, 3: 20}","{(4, 0): [(0, 12)], (1, 0): [(1, 12)], (5, 0): [(14, 12)], (2, 0): [(15, 12)], (3, 2): [(20, 0), (0, 12), (12, 15)], (3, 4): [(20, 0)]}","{(0, 12): {'cpu': 8}, (4, 0): {'cpu': 5}, (1, 1): {'cpu': 17}, (5, 14): {'cpu': 18}, (2, 15): {'cpu': 16}, (3, 20): {'cpu': 12}}","{((4, 0), (0, 12)): {'bw': 27}, ((1, 0), (1, 12)): {'bw': 12}, ((5, 0), (14, 12)): {'bw': 10}, ((2, 0), (15, 12)): {'bw': 1}, ((3, 2), (20, 0)): {'bw': 3}, ((3, 2), (0, 12)): {'bw': 3}, ((3, 2), (12, 15)): {'bw': 3}, ((3, 4), (20, 0)): {'bw': 16}}",0.0,0.0,152.0,76.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,11.0,"{'node_level': {'cpu': -47}, 'link_level': {'bw': -112}, 'path_level': {}}","{'node_level': {0: {'cpu': -24}, 4: {'cpu': -9}, 1: {'cpu': -33}, 5: {'cpu': -43}, 2: {'cpu': -26}, 3: {'cpu': -47}}, 'link_level': {(4, 0): {'bw': -165}, (1, 0): {'bw': -355}, (5, 0): {'bw': -133}, (2, 0): {'bw': -115}, (3, 2): {'bw': -112}, (3, 4): {'bw': -113}}, 'path_level': {(4, 0): {}, (1, 0): {}, (5, 0): {}, (2, 0): {}, (3, 2): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(4, 0): {'bw': 0}, (1, 0): {'bw': 0}, (5, 0): {'bw': 0}, (2, 0): {'bw': 0}, (3, 2): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(4, 0): {}, (1, 0): {}, (5, 0): {}, (2, 0): {}, (3, 2): {}, (3, 4): {}}}",[],-47.0,0.0,False,True,False,0,[],0,0.0,1.0,6.0,6.0
70,60,15,16658.0,27698.0,6362071.459231996,10599188.062944164,0.6014152646400462,0.6002413978740921,36,120,0,1712.7521392323824,11093,1792,9301,0.3097072419106317,0.35297391304347825,49,495.75213923238255,1217.0,8,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
71,61,16,16852.0,28249.0,6374199.620290657,10633634.541002525,0.5965520903394811,0.599437529634125,36,121,1,1731.0,10542,1756,8786,0.3235747303543913,0.38880000000000003,70,62.51629411680762,1731.0,5,5,True,"{4: 21, 2: 2, 0: 3, 1: 22, 3: 23}","{(2, 4): [(2, 21)], (0, 4): [(3, 21)], (1, 4): [(22, 21)], (3, 1): [(23, 21), (21, 2), (2, 5), (5, 6), (6, 4), (4, 0), (0, 20), (20, 22)], (3, 2): [(23, 21), (21, 2)]}","{(4, 21): {'cpu': 20}, (2, 2): {'cpu': 7}, (0, 3): {'cpu': 6}, (1, 22): {'cpu': 0}, (3, 23): {'cpu': 3}}","{((2, 4), (2, 21)): {'bw': 8}, ((0, 4), (3, 21)): {'bw': 36}, ((1, 4), (22, 21)): {'bw': 21}, ((3, 1), (23, 21)): {'bw': 44}, ((3, 1), (21, 2)): {'bw': 44}, ((3, 1), (2, 5)): {'bw': 44}, ((3, 1), (5, 6)): {'bw': 44}, ((3, 1), (6, 4)): {'bw': 44}, ((3, 1), (4, 0)): {'bw': 44}, ((3, 1), (0, 20)): {'bw': 44}, ((3, 1), (20, 22)): {'bw': 44}, ((3, 2), (23, 21)): {'bw': 49}, ((3, 2), (21, 2)): {'bw': 49}}",551.0,194.0,72.0,36.0,158.0,36.0,158.0,36.0,515.0,357.0,0.35208711433756806,34446.478058361,12128.161058660678,22.01118159466548,Success,0.0,"{'node_level': {'cpu': -38}, 'link_level': {'bw': -33}, 'path_level': {}}","{'node_level': {4: {'cpu': -32}, 2: {'cpu': -18}, 0: {'cpu': -35}, 1: {'cpu': -49}, 3: {'cpu': -38}}, 'link_level': {(2, 4): {'bw': -206}, (0, 4): {'bw': -327}, (1, 4): {'bw': -39}, (3, 1): {'bw': -33}, (3, 2): {'bw': -113}}, 'path_level': {(2, 4): {}, (0, 4): {}, (1, 4): {}, (3, 1): {}, (3, 2): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 4): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 0}}, 'path_level': {(2, 4): {}, (0, 4): {}, (1, 4): {}, (3, 1): {}, (3, 2): {}}}",[],-33.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0
