v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,32.0,8909,4490,4419,0.0,0.0,0,379.4581106632087,32.0,7,12,False,"{0: 54, 1: 16, 2: 26, 3: 58, 4: 46, 5: 13}","{(1, 0): [(16, 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, 22), (22, 54)], (3, 2): [(58, 26)], (4, 0): [(46, 30), (30, 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 4), (4, 10), (10, 22), (22, 54)], (4, 1): [(46, 30), (30, 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 16)], (5, 0): []}","{(0, 54): {'cpu': 14}, (1, 16): {'cpu': 17}, (2, 26): {'cpu': 20}, (3, 58): {'cpu': 15}, (4, 46): {'cpu': 3}, (5, 13): {'cpu': 9}}","{((1, 0), (16, 7)): {'bw': 20}, ((1, 0), (7, 3)): {'bw': 20}, ((1, 0), (3, 1)): {'bw': 20}, ((1, 0), (1, 4)): {'bw': 20}, ((1, 0), (4, 10)): {'bw': 20}, ((1, 0), (10, 22)): {'bw': 20}, ((1, 0), (22, 54)): {'bw': 20}, ((3, 2), (58, 26)): {'bw': 33}, ((4, 0), (46, 30)): {'bw': 2}, ((4, 0), (30, 14)): {'bw': 2}, ((4, 0), (14, 6)): {'bw': 2}, ((4, 0), (6, 2)): {'bw': 2}, ((4, 0), (2, 0)): {'bw': 2}, ((4, 0), (0, 1)): {'bw': 2}, ((4, 0), (1, 4)): {'bw': 2}, ((4, 0), (4, 10)): {'bw': 2}, ((4, 0), (10, 22)): {'bw': 2}, ((4, 0), (22, 54)): {'bw': 2}, ((4, 1), (46, 30)): {'bw': 25}, ((4, 1), (30, 14)): {'bw': 25}, ((4, 1), (14, 6)): {'bw': 25}, ((4, 1), (6, 2)): {'bw': 25}, ((4, 1), (2, 0)): {'bw': 25}, ((4, 1), (0, 1)): {'bw': 25}, ((4, 1), (1, 3)): {'bw': 25}, ((4, 1), (3, 7)): {'bw': 25}, ((4, 1), (7, 16)): {'bw': 25}}",0.0,0.0,184.0,92.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -86}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -85}, 1: {'cpu': -83}, 2: {'cpu': -80}, 3: {'cpu': -84}, 4: {'cpu': -94}, 5: {'cpu': -86}}, 'link_level': {(1, 0): {'bw': -39}, (3, 2): {'bw': -28}, (4, 0): {'bw': -41}, (4, 1): {'bw': -14}, (5, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (3, 2): {}, (4, 0): {}, (4, 1): {}, (5, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (3, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 1): {'bw': 0}, (5, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (3, 2): {}, (4, 0): {}, (4, 1): {}, (5, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,6.0,5.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,58.0,8909,4490,4419,0.0,0.0,1,57.894051446014565,58.0,10,24,False,"{0: 16, 1: 13, 2: 1, 3: 26}","{(2, 1): [(1, 0), (0, 2), (2, 6), (6, 13)], (3, 0): [(26, 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 16)], (3, 1): []}","{(0, 16): {'cpu': 19}, (1, 13): {'cpu': 11}, (2, 1): {'cpu': 9}, (3, 26): {'cpu': 15}}","{((2, 1), (1, 0)): {'bw': 9}, ((2, 1), (0, 2)): {'bw': 9}, ((2, 1), (2, 6)): {'bw': 9}, ((2, 1), (6, 13)): {'bw': 9}, ((3, 0), (26, 12)): {'bw': 50}, ((3, 0), (12, 5)): {'bw': 50}, ((3, 0), (5, 2)): {'bw': 50}, ((3, 0), (2, 0)): {'bw': 50}, ((3, 0), (0, 1)): {'bw': 50}, ((3, 0), (1, 3)): {'bw': 50}, ((3, 0), (3, 7)): {'bw': 50}, ((3, 0), (7, 16)): {'bw': 50}}",0.0,0.0,238.0,119.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -85}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 1: {'cpu': -84}, 2: {'cpu': -84}, 3: {'cpu': -85}}, 'link_level': {(2, 1): {'bw': -45}, (3, 0): {'bw': 0}, (3, 1): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 0): {}, (3, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 0): {}, (3, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,4.0,3.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,80.0,8909,4490,4419,0.0,0.0,2,78.93121508861901,80.0,7,7,False,"{0: 16, 1: 58, 2: 31, 3: 0, 4: 1}","{(2, 1): [(31, 15), (15, 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, 26), (26, 58)], (3, 2): [(0, 1), (1, 3), (3, 7), (7, 15), (15, 31)], (4, 0): []}","{(0, 16): {'cpu': 19}, (1, 58): {'cpu': 9}, (2, 31): {'cpu': 19}, (3, 0): {'cpu': 18}, (4, 1): {'cpu': 20}}","{((2, 1), (31, 15)): {'bw': 4}, ((2, 1), (15, 7)): {'bw': 4}, ((2, 1), (7, 3)): {'bw': 4}, ((2, 1), (3, 1)): {'bw': 4}, ((2, 1), (1, 0)): {'bw': 4}, ((2, 1), (0, 2)): {'bw': 4}, ((2, 1), (2, 5)): {'bw': 4}, ((2, 1), (5, 12)): {'bw': 4}, ((2, 1), (12, 26)): {'bw': 4}, ((2, 1), (26, 58)): {'bw': 4}, ((3, 2), (0, 1)): {'bw': 46}, ((3, 2), (1, 3)): {'bw': 46}, ((3, 2), (3, 7)): {'bw': 46}, ((3, 2), (7, 15)): {'bw': 46}, ((3, 2), (15, 31)): {'bw': 46}}",0.0,0.0,210.0,105.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -73}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 1: {'cpu': -90}, 2: {'cpu': -80}, 3: {'cpu': -69}, 4: {'cpu': -73}}, 'link_level': {(2, 1): {'bw': -46}, (3, 2): {'bw': -18}, (4, 0): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 2): {}, (4, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (3, 2): {'bw': 0}, (4, 0): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 2): {}, (4, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,5.0,3.0
4,1,1,57.0,183.0,20260.107829513832,65045.60934738651,0.3114754098360656,0.3114754098360656,2,3,1,110.0,8726,4475,4251,0.0033407572383074013,0.03801765105227428,3,355.44048823708476,110.0,2,1,True,"{0: 26, 1: 0}","{(1, 0): [(0, 2), (2, 5), (5, 12), (12, 26)]}","{(0, 26): {'cpu': 2}, (1, 0): {'cpu': 13}}","{((1, 0), (0, 2)): {'bw': 42}, ((1, 0), (2, 5)): {'bw': 42}, ((1, 0), (5, 12)): {'bw': 42}, ((1, 0), (12, 26)): {'bw': 42}}",183.0,57.0,30.0,15.0,42.0,15.0,42.0,15.0,168.0,126.0,0.3114754098360656,65045.60934738651,20260.107829513832,110.71097174597723,Success,0.0,"{'node_level': {'cpu': -74}, 'link_level': {'bw': -8}, 'path_level': {}}","{'node_level': {0: {'cpu': -98}, 1: {'cpu': -74}}, 'link_level': {(1, 0): {'bw': -8}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-8.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
4,1,1,57.0,183.0,20260.107829513832,65045.60934738651,0.3114754098360656,0.3114754098360656,2,4,0,115.89405144601457,8726,4475,4251,0.0033407572383074013,0.03801765105227428,1,57.894051446014565,58.0,10,24,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
5,2,2,120.0,336.0,27911.46689566891,83627.48136519169,0.35714285714285715,0.3337595063252319,4,5,1,135.0,8573,4457,4116,0.007349665924276216,0.06856754921928043,4,121.45014390722343,135.0,2,1,True,"{0: 16, 1: 31}","{(1, 0): [(31, 15), (15, 7), (7, 16)]}","{(0, 16): {'cpu': 17}, (1, 31): {'cpu': 1}}","{((1, 0), (31, 15)): {'bw': 45}, ((1, 0), (15, 7)): {'bw': 45}, ((1, 0), (7, 16)): {'bw': 45}}",153.0,63.0,36.0,18.0,45.0,18.0,45.0,18.0,135.0,90.0,0.4117647058823529,18581.872017805184,7651.359066155076,50.008882785327295,Success,0.0,"{'node_level': {'cpu': -98}, 'link_level': {'bw': -14}, 'path_level': {}}","{'node_level': {0: {'cpu': -83}, 1: {'cpu': -98}}, 'link_level': {(1, 0): {'bw': -14}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-14.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
5,2,2,120.0,336.0,27911.46689566891,83627.48136519169,0.35714285714285715,0.3337595063252319,4,6,0,158.931215088619,8573,4457,4116,0.007349665924276216,0.06856754921928043,2,78.93121508861901,80.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
6,2,2,120.0,336.0,27911.46689566891,83627.48136519169,0.35714285714285715,0.3337595063252319,4,7,1,161.0,8573,4457,4116,0.007349665924276216,0.06856754921928043,5,1241.1173299335453,161.0,3,2,False,"{0: 54, 1: 58, 2: 26}","{(2, 0): []}","{(0, 54): {'cpu': 15}, (1, 58): {'cpu': 17}, (2, 26): {'cpu': 1}}",{},0.0,0.0,66.0,33.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -97}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -84}, 1: {'cpu': -82}, 2: {'cpu': -97}}, 'link_level': {(2, 0): {'bw': 100.0}}, 'path_level': {(2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 100.0}}, 'path_level': {(2, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,3.0,1.0
7,2,2,120.0,336.0,27911.46689566891,83627.48136519169,0.35714285714285715,0.3337595063252319,4,8,1,186.0,8573,4457,4116,0.007349665924276216,0.06856754921928043,6,310.0901200761372,186.0,9,19,False,"{0: 1, 1: 13, 2: 22, 3: 26}","{(3, 0): []}","{(0, 1): {'cpu': 2}, (1, 13): {'cpu': 2}, (2, 22): {'cpu': 0}, (3, 26): {'cpu': 19}}",{},0.0,0.0,174.0,87.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -79}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -91}, 1: {'cpu': -93}, 2: {'cpu': -92}, 3: {'cpu': -79}}, 'link_level': {(3, 0): {'bw': 100.0}}, 'path_level': {(3, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(3, 0): {'bw': 100.0}}, 'path_level': {(3, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,4.0,1.0
8,2,2,120.0,336.0,27911.46689566891,83627.48136519169,0.35714285714285715,0.3337595063252319,4,9,1,207.0,8573,4457,4116,0.007349665924276216,0.06856754921928043,7,70.93576580993681,207.0,8,16,False,"{0: 26, 1: 46}","{(1, 0): []}","{(0, 26): {'cpu': 18}, (1, 46): {'cpu': 13}}",{},0.0,0.0,196.0,98.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -84}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 1: {'cpu': -84}}, 'link_level': {(1, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,2.0,1.0
