v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,9202.0,4586,4616.0,0.0,0.0,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,108.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,1,1,49.0,9164.0,4582,4582.0,0.0008722197993894509,0.007365684575389997,1,111.56960372207224,49.0,2,1,True,"{0: 0, 1: 1}","{(0, 1): [(0, 1)]}","{(0, 0): {'cpu': 0}, (1, 1): {'cpu': 4}}","{((0, 1), (0, 1)): {'bw': 34.0}}",38.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,34.0,0.0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,2,0,49.935027656533464,9164.0,4582,4582.0,0.0008722197993894509,0.007365684575389997,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
3,2,2,239.0,382.0,6118.539753828421,7455.2659138867475,0.6256544502617801,0.8207004048549847,6,3,1,68.0,8820.0,4545,4275.0,0.008940252943741789,0.07387348353552858,2,9.347735385023263,68.0,5,6,True,"{2: 0, 3: 4, 0: 8, 1: 9, 4: 10}","{(0, 1): [(1, 4), (3, 1), (4, 9), (8, 3)], (0, 3): [(1, 4), (3, 1), (8, 3)], (1, 3): [(9, 4)], (1, 4): [(4, 10), (9, 4)], (2, 4): [(0, 1), (1, 4), (4, 10)], (3, 4): [(4, 10)]}","{(2, 0): {'cpu': 2}, (3, 4): {'cpu': 2}, (0, 8): {'cpu': 13}, (1, 9): {'cpu': 1}, (4, 10): {'cpu': 19}}","{((0, 1), (1, 4)): {'bw': 12.0}, ((0, 1), (3, 1)): {'bw': 12.0}, ((0, 1), (4, 9)): {'bw': 12.0}, ((0, 1), (8, 3)): {'bw': 12.0}, ((0, 3), (1, 4)): {'bw': 30.0}, ((0, 3), (3, 1)): {'bw': 30.0}, ((0, 3), (8, 3)): {'bw': 30.0}, ((1, 3), (9, 4)): {'bw': 39.0}, ((1, 4), (4, 10)): {'bw': 21.0}, ((1, 4), (9, 4)): {'bw': 21.0}, ((2, 4), (0, 1)): {'bw': 13.0}, ((2, 4), (1, 4)): {'bw': 13.0}, ((2, 4), (4, 10)): {'bw': 13.0}, ((3, 4), (4, 10)): {'bw': 49.0}}",344.0,201.0,74.0,37.0,164.0,37.0,164.0,37.0,307.0,143.0,0.5843023255813954,3215.6209724480027,1878.894812389676,5.461903524388593,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,6.0
3,2,1,239.0,382.0,6118.539753828421,7455.2659138867475,0.6256544502617801,0.8207004048549847,6,4,0,77.34773538502327,9164.0,4582,4582.0,0.0008722197993894509,0.007365684575389997,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
4,3,2,436.0,589.0,161592.1933070796,170820.98309928266,0.7402376910016978,0.9459739100855121,7,5,1,105.0,8957.0,4533,4424.0,0.011556912341910142,0.04159445407279028,3,789.206363214473,105.0,5,5,True,"{4: 1, 1: 3, 2: 4, 0: 9, 3: 10}","{(0, 2): [(9, 4)], (0, 4): [(4, 1), (9, 4)], (1, 4): [(3, 1)], (2, 3): [(4, 10)], (2, 4): [(4, 1)]}","{(4, 1): {'cpu': 1}, (1, 3): {'cpu': 12}, (2, 4): {'cpu': 17}, (0, 9): {'cpu': 19}, (3, 10): {'cpu': 0}}","{((0, 2), (9, 4)): {'bw': 36.0}, ((0, 4), (4, 1)): {'bw': 10.0}, ((0, 4), (9, 4)): {'bw': 10.0}, ((1, 4), (3, 1)): {'bw': 42.0}, ((2, 3), (4, 10)): {'bw': 32.0}, ((2, 4), (4, 1)): {'bw': 28.0}}",207.0,197.0,98.0,49.0,148.0,49.0,148.0,49.0,158.0,10.0,0.9516908212560387,163365.71718539592,155473.65355325118,751.0804519480733,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0
5,3,2,436.0,589.0,161592.1933070796,170820.98309928266,0.7402376910016978,0.9459739100855121,7,6,1,131.0,8957.0,4533,4424.0,0.011556912341910142,0.04159445407279028,4,126.75285601976255,131.0,9,10,False,{},{},{},{},0.0,0.0,168.0,84.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
6,4,3,623.0,824.0,201204.1325902643,220600.6928936591,0.7560679611650486,0.9120738922032989,12,7,1,155.0,8722.0,4470,4252.0,0.025294374182293966,0.07885615251299827,5,211.82855231649557,155.0,5,6,True,"{1: 14, 4: 29, 2: 30, 0: 45, 3: 61}","{(0, 2): [(14, 30), (29, 14), (45, 29)], (0, 4): [(45, 29)], (1, 2): [(14, 30)], (1, 4): [(14, 29)], (2, 4): [(14, 29), (30, 14)], (3, 4): [(61, 29)]}","{(1, 14): {'cpu': 16}, (4, 29): {'cpu': 13}, (2, 30): {'cpu': 12}, (0, 45): {'cpu': 19}, (3, 61): {'cpu': 3}}","{((0, 2), (14, 30)): {'bw': 2.0}, ((0, 2), (29, 14)): {'bw': 2.0}, ((0, 2), (45, 29)): {'bw': 2.0}, ((0, 4), (45, 29)): {'bw': 20.0}, ((1, 2), (14, 30)): {'bw': 3.0}, ((1, 4), (14, 29)): {'bw': 17.0}, ((2, 4), (14, 29)): {'bw': 44.0}, ((2, 4), (30, 14)): {'bw': 44.0}, ((3, 4), (61, 29)): {'bw': 38.0}}",235.0,187.0,126.0,63.0,124.0,63.0,124.0,63.0,172.0,48.0,0.7957446808510639,49779.70979437646,39611.93928318467,168.56144375823266,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,6.0
6,4,2,623.0,824.0,201204.1325902643,220600.6928936591,0.7560679611650486,0.9120738922032989,12,8,0,160.56960372207226,8760.0,4474,4286.0,0.024422154382904515,0.07149046793760827,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
7,4,2,623.0,824.0,201204.1325902643,220600.6928936591,0.7560679611650486,0.9120738922032989,12,9,1,181.0,8760.0,4474,4286.0,0.024422154382904515,0.07149046793760827,6,1316.109436881733,181.0,7,9,False,{},{},{},{},0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
