algorithm,topology,file,acceptance_rate,avg_time_per_vnr,total_run_time,r2c_ratio,num_requests,success_count
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193040-3858-summary.csv,0.775,8.279330513477326,1655.866102695465,0.487549447722124,200,155.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193043-0041-summary.csv,0.765,8.311892008781433,1662.3784017562866,0.4625647845301721,200,153.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193047-4466-summary.csv,0.77,8.50992462515831,1701.984925031662,0.4741210955534989,200,154.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193034-8860-summary.csv,0.255,5.3455672252178195,1069.1134450435638,0.1820287461021454,200,51.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193036-5524-summary.csv,0.2,5.484437351226806,1096.887470245361,0.1470590282120802,200,40.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193038-9912-summary.csv,0.795,8.19904198050499,1639.808396100998,0.4962372495422203,200,159.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193032-9642-summary.csv,0.22,5.228964425325394,1045.7928850650787,0.164962112462373,200,44.0
GA,Unknown,solver_summary.csv,0.205,4.96001955628395,992.0039112567902,0.1527053495654109,200,41.0
GA,Unknown,solver_summary.csv,0.235,5.113042464256286,1022.6084928512572,0.1774469614590738,200,47.0
GA,Unknown,solver_summary.csv,0.22,5.228964425325394,1045.7928850650787,0.164962112462373,200,44.0
GA,Unknown,solver_summary.csv,0.255,5.3455672252178195,1069.1134450435638,0.1820287461021454,200,51.0
GA,Unknown,solver_summary.csv,0.2,5.484437351226806,1096.887470245361,0.1470590282120802,200,40.0
GA,Unknown,solver_summary.csv,0.795,8.19904198050499,1639.808396100998,0.4962372495422203,200,159.0
GA,Unknown,solver_summary.csv,0.775,8.279330513477326,1655.866102695465,0.487549447722124,200,155.0
GA,Unknown,solver_summary.csv,0.775,8.298111410140992,1659.6222820281982,0.510281964437765,200,155.0
GA,Unknown,solver_summary.csv,0.765,8.311892008781433,1662.3784017562866,0.4625647845301721,200,153.0
GA,Unknown,solver_summary.csv,0.77,8.50992462515831,1701.984925031662,0.4741210955534989,200,154.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193029-0534-summary.csv,0.205,4.96001955628395,992.0039112567902,0.1527053495654109,200,41.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193030-9617-summary.csv,0.235,5.113042464256286,1022.6084928512572,0.1774469614590738,200,47.0
GA,Unknown,ga_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193045-8602-summary.csv,0.775,8.298111410140992,1659.6222820281982,0.510281964437765,200,155.0
GA,Unknown,summary.csv,0.775,8.298111410140992,1659.6222820281982,0.510281964437765,200,155.0
GA,Unknown,summary.csv,0.22,5.228964425325394,1045.7928850650787,0.164962112462373,200,44.0
GA,Unknown,summary.csv,0.255,5.3455672252178195,1069.1134450435638,0.1820287461021454,200,51.0
GA,Unknown,summary.csv,0.795,8.19904198050499,1639.808396100998,0.4962372495422203,200,159.0
GA,Unknown,summary.csv,0.765,8.311892008781433,1662.3784017562866,0.4625647845301721,200,153.0
GA,Unknown,summary.csv,0.2,5.484437351226806,1096.887470245361,0.1470590282120802,200,40.0
GA,Unknown,summary.csv,0.235,5.113042464256286,1022.6084928512572,0.1774469614590738,200,47.0
GA,Unknown,summary.csv,0.205,4.96001955628395,992.0039112567902,0.1527053495654109,200,41.0
GA,Unknown,summary.csv,0.77,8.50992462515831,1701.984925031662,0.4741210955534989,200,154.0
GA,Unknown,summary.csv,0.775,8.279330513477326,1655.866102695465,0.487549447722124,200,155.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193456-4766-summary.csv,0.37,0.4291404616832733,85.82809233665466,0.3523781631704202,200,74.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193456-4120-summary.csv,0.31,0.38706459403038024,77.41291880607605,0.287004944257426,200,62.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193544-8112-summary.csv,0.76,0.30065678000450136,60.13135600090027,0.575280663869996,200,152.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193456-8680-summary.csv,0.38,0.38644033908843994,77.28806781768799,0.3518462092166188,200,76.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193530-0758-summary.csv,0.785,0.26365539073944094,52.731078147888184,0.5934564700140864,200,157.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193512-6947-summary.csv,0.76,0.32840260028839113,65.68052005767822,0.5635102473866924,200,152.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193551-7983-summary.csv,0.67,0.1871915054321289,37.43830108642578,0.500668878956698,200,134.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193513-5013-summary.csv,0.795,0.3086095893383026,61.72191786766052,0.5804655750154627,200,159.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.31,0.38706459403038024,77.41291880607605,0.287004944257426,200,62.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.795,0.3086095893383026,61.72191786766052,0.5804655750154627,200,159.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.38,0.38644033908843994,77.28806781768799,0.3518462092166188,200,76.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.76,0.32840260028839113,65.68052005767822,0.5635102473866924,200,152.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.785,0.26365539073944094,52.731078147888184,0.5934564700140864,200,157.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.315,0.40913075566291807,81.82615113258362,0.2897933618795408,200,63.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.33,0.413641619682312,82.7283239364624,0.3034966355301783,200,66.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.37,0.4291404616832733,85.82809233665466,0.3523781631704202,200,74.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.67,0.1871915054321289,37.43830108642578,0.500668878956698,200,134.0
RW-Rank-BFS,Unknown,solver_summary.csv,0.76,0.30065678000450136,60.13135600090027,0.575280663869996,200,152.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193457-3284-summary.csv,0.315,0.40913075566291807,81.82615113258362,0.2897933618795408,200,63.0
RW-Rank-BFS,Unknown,rw_rank_bfs-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193503-8444-summary.csv,0.33,0.413641619682312,82.7283239364624,0.3034966355301783,200,66.0
RW-Rank-BFS,Unknown,summary.csv,0.795,0.3086095893383026,61.72191786766052,0.5804655750154627,200,159.0
RW-Rank-BFS,Unknown,summary.csv,0.33,0.413641619682312,82.7283239364624,0.3034966355301783,200,66.0
RW-Rank-BFS,Unknown,summary.csv,0.785,0.26365539073944094,52.731078147888184,0.5934564700140864,200,157.0
RW-Rank-BFS,Unknown,summary.csv,0.67,0.1871915054321289,37.43830108642578,0.500668878956698,200,134.0
RW-Rank-BFS,Unknown,summary.csv,0.31,0.38706459403038024,77.41291880607605,0.287004944257426,200,62.0
RW-Rank-BFS,Unknown,summary.csv,0.315,0.40913075566291807,81.82615113258362,0.2897933618795408,200,63.0
RW-Rank-BFS,Unknown,summary.csv,0.76,0.30065678000450136,60.13135600090027,0.575280663869996,200,152.0
RW-Rank-BFS,Unknown,summary.csv,0.38,0.38644033908843994,77.28806781768799,0.3518462092166188,200,76.0
RW-Rank-BFS,Unknown,summary.csv,0.37,0.4291404616832733,85.82809233665466,0.3523781631704202,200,74.0
RW-Rank-BFS,Unknown,summary.csv,0.76,0.32840260028839113,65.68052005767822,0.5635102473866924,200,152.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193552-6829-summary.csv,0.515,5.754729263782501,1150.9458527565002,0.2036942899413198,200,103.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193552-5931-summary.csv,0.13,8.895513414144515,1779.1026828289032,0.0494884258546846,200,26.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193551-7288-summary.csv,0.1,8.91220994591713,1782.441989183426,0.0499060609921392,200,20.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193552-7222-summary.csv,0.11,8.70754294514656,1741.508589029312,0.0515968321131977,200,22.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193552-7500-summary.csv,0.595,5.8344669902324675,1166.8933980464935,0.2246919107640417,200,119.0
D-Rounding,Unknown,solver_summary.csv,0.59,5.6868393790721905,1137.367875814438,0.2136709546014828,200,118.0
D-Rounding,Unknown,solver_summary.csv,0.515,5.754729263782501,1150.9458527565002,0.2036942899413198,200,103.0
D-Rounding,Unknown,solver_summary.csv,0.59,5.78492208480835,1156.98441696167,0.2198351801758609,200,118.0
D-Rounding,Unknown,solver_summary.csv,0.5,5.804361686706543,1160.8723373413086,0.1924824972725164,200,100.0
D-Rounding,Unknown,solver_summary.csv,0.595,5.8344669902324675,1166.8933980464935,0.2246919107640417,200,119.0
D-Rounding,Unknown,solver_summary.csv,0.11,8.70754294514656,1741.508589029312,0.0515968321131977,200,22.0
D-Rounding,Unknown,solver_summary.csv,0.14,8.740152986049653,1748.0305972099304,0.0505931217717693,200,28.0
D-Rounding,Unknown,solver_summary.csv,0.145,8.81847683429718,1763.695366859436,0.0518056978275679,200,29.0
D-Rounding,Unknown,solver_summary.csv,0.13,8.895513414144515,1779.1026828289032,0.0494884258546846,200,26.0
D-Rounding,Unknown,solver_summary.csv,0.1,8.91220994591713,1782.441989183426,0.0499060609921392,200,20.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193553-8542-summary.csv,0.5,5.804361686706543,1160.8723373413086,0.1924824972725164,200,100.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193553-4011-summary.csv,0.59,5.6868393790721905,1137.367875814438,0.2136709546014828,200,118.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193552-1389-summary.csv,0.59,5.78492208480835,1156.98441696167,0.2198351801758609,200,118.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193620-6850-summary.csv,0.14,8.740152986049653,1748.0305972099304,0.0505931217717693,200,28.0
D-Rounding,Unknown,d_round-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193553-7510-summary.csv,0.145,8.81847683429718,1763.695366859436,0.0518056978275679,200,29.0
D-Rounding,Unknown,summary.csv,0.13,8.895513414144515,1779.1026828289032,0.0494884258546846,200,26.0
D-Rounding,Unknown,summary.csv,0.1,8.91220994591713,1782.441989183426,0.0499060609921392,200,20.0
D-Rounding,Unknown,summary.csv,0.595,5.8344669902324675,1166.8933980464935,0.2246919107640417,200,119.0
D-Rounding,Unknown,summary.csv,0.11,8.70754294514656,1741.508589029312,0.0515968321131977,200,22.0
D-Rounding,Unknown,summary.csv,0.145,8.81847683429718,1763.695366859436,0.0518056978275679,200,29.0
D-Rounding,Unknown,summary.csv,0.59,5.6868393790721905,1137.367875814438,0.2136709546014828,200,118.0
D-Rounding,Unknown,summary.csv,0.14,8.740152986049653,1748.0305972099304,0.0505931217717693,200,28.0
D-Rounding,Unknown,summary.csv,0.515,5.754729263782501,1150.9458527565002,0.2036942899413198,200,103.0
D-Rounding,Unknown,summary.csv,0.59,5.78492208480835,1156.98441696167,0.2198351801758609,200,118.0
D-Rounding,Unknown,summary.csv,0.5,5.804361686706543,1160.8723373413086,0.1924824972725164,200,100.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193453-2478-summary.csv,0.79,0.5573203206062317,111.46406412124634,0.5722764774826335,200,158.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193454-8120-summary.csv,0.765,0.5885385501384736,117.7077100276947,0.5368738408443773,200,153.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193453-1121-summary.csv,0.79,0.5444302213191986,108.88604426383972,0.5512015103514089,200,158.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193454-0825-summary.csv,0.74,0.6452718555927277,129.05437111854553,0.522284259248708,200,148.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193323-0595-summary.csv,0.225,0.6734823703765869,134.69647407531738,0.2007593463992337,200,45.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193321-5554-summary.csv,0.29,0.683027470111847,136.60549402236938,0.2627674804776463,200,58.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193459-6139-summary.csv,0.745,0.5887244498729706,117.74488997459412,0.5154565551188559,200,149.0
PL-Rank,Unknown,solver_summary.csv,0.29,0.683027470111847,136.60549402236938,0.2627674804776463,200,58.0
PL-Rank,Unknown,solver_summary.csv,0.225,0.6734823703765869,134.69647407531738,0.2007593463992337,200,45.0
PL-Rank,Unknown,solver_summary.csv,0.275,0.6972790503501892,139.45581007003784,0.244706397396283,200,55.0
PL-Rank,Unknown,solver_summary.csv,0.79,0.5573203206062317,111.46406412124634,0.5722764774826335,200,158.0
PL-Rank,Unknown,solver_summary.csv,0.27,0.7204033303260803,144.08066606521606,0.2358743956934675,200,54.0
PL-Rank,Unknown,solver_summary.csv,0.34,0.7197074007987976,143.94148015975952,0.3076453248045485,200,68.0
PL-Rank,Unknown,solver_summary.csv,0.79,0.5444302213191986,108.88604426383972,0.5512015103514089,200,158.0
PL-Rank,Unknown,solver_summary.csv,0.765,0.5885385501384736,117.7077100276947,0.5368738408443773,200,153.0
PL-Rank,Unknown,solver_summary.csv,0.745,0.5887244498729706,117.74488997459412,0.5154565551188559,200,149.0
PL-Rank,Unknown,solver_summary.csv,0.74,0.6452718555927277,129.05437111854553,0.522284259248708,200,148.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193421-6077-summary.csv,0.34,0.7197074007987976,143.94148015975952,0.3076453248045485,200,68.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193421-3778-summary.csv,0.27,0.7204033303260803,144.08066606521606,0.2358743956934675,200,54.0
PL-Rank,Unknown,pl_rank-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193421-7040-summary.csv,0.275,0.6972790503501892,139.45581007003784,0.244706397396283,200,55.0
PL-Rank,Unknown,summary.csv,0.765,0.5885385501384736,117.7077100276947,0.5368738408443773,200,153.0
PL-Rank,Unknown,summary.csv,0.225,0.6734823703765869,134.69647407531738,0.2007593463992337,200,45.0
PL-Rank,Unknown,summary.csv,0.29,0.683027470111847,136.60549402236938,0.2627674804776463,200,58.0
PL-Rank,Unknown,summary.csv,0.74,0.6452718555927277,129.05437111854553,0.522284259248708,200,148.0
PL-Rank,Unknown,summary.csv,0.79,0.5573203206062317,111.46406412124634,0.5722764774826335,200,158.0
PL-Rank,Unknown,summary.csv,0.745,0.5887244498729706,117.74488997459412,0.5154565551188559,200,149.0
PL-Rank,Unknown,summary.csv,0.27,0.7204033303260803,144.08066606521606,0.2358743956934675,200,54.0
PL-Rank,Unknown,summary.csv,0.79,0.5444302213191986,108.88604426383972,0.5512015103514089,200,158.0
PL-Rank,Unknown,summary.csv,0.34,0.7197074007987976,143.94148015975952,0.3076453248045485,200,68.0
PL-Rank,Unknown,summary.csv,0.275,0.6972790503501892,139.45581007003784,0.244706397396283,200,55.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193104-4369-summary.csv,0.725,13.902973101139068,2780.5946202278137,0.5587347009272337,200,145.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193053-6003-summary.csv,0.37,16.169786084890365,3233.957216978073,0.3541195478012141,200,74.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193058-7674-summary.csv,0.39,16.218307280540465,3243.6614561080933,0.3755942952893816,200,78.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193109-8456-summary.csv,0.76,13.490886305570603,2698.1772611141205,0.5684405498359545,200,152.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193106-7988-summary.csv,0.745,13.408831125497818,2681.7662250995636,0.5840994636969841,200,149.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193115-5325-summary.csv,0.73,14.16846058011055,2833.69211602211,0.5606302366293604,200,146.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193101-6080-summary.csv,0.355,16.772875394821167,3354.5750789642334,0.3293551515180991,200,71.0
MIP,Unknown,solver_summary.csv,0.76,13.349265526533129,2669.853105306626,0.5915273038252744,200,152.0
MIP,Unknown,solver_summary.csv,0.745,13.408831125497818,2681.7662250995636,0.5840994636969841,200,149.0
MIP,Unknown,solver_summary.csv,0.76,13.490886305570603,2698.1772611141205,0.5684405498359545,200,152.0
MIP,Unknown,solver_summary.csv,0.725,13.902973101139068,2780.5946202278137,0.5587347009272337,200,145.0
MIP,Unknown,solver_summary.csv,0.73,14.16846058011055,2833.69211602211,0.5606302366293604,200,146.0
MIP,Unknown,solver_summary.csv,0.37,16.169786084890365,3233.957216978073,0.3541195478012141,200,74.0
MIP,Unknown,solver_summary.csv,0.35,16.220533230304717,3244.1066460609436,0.3285170898531662,200,70.0
MIP,Unknown,solver_summary.csv,0.39,16.218307280540465,3243.6614561080933,0.3755942952893816,200,78.0
MIP,Unknown,solver_summary.csv,0.345,16.504447610378264,3300.889522075653,0.3246810904814227,200,69.0
MIP,Unknown,solver_summary.csv,0.355,16.772875394821167,3354.5750789642334,0.3293551515180991,200,71.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193055-0507-summary.csv,0.345,16.504447610378264,3300.889522075653,0.3246810904814227,200,69.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193112-5424-summary.csv,0.76,13.349265526533129,2669.853105306626,0.5915273038252744,200,152.0
MIP,Unknown,mip-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193050-0373-summary.csv,0.35,16.220533230304717,3244.1066460609436,0.3285170898531662,200,70.0
MIP,Unknown,summary.csv,0.76,13.490886305570603,2698.1772611141205,0.5684405498359545,200,152.0
MIP,Unknown,summary.csv,0.345,16.504447610378264,3300.889522075653,0.3246810904814227,200,69.0
MIP,Unknown,summary.csv,0.73,14.16846058011055,2833.69211602211,0.5606302366293604,200,146.0
MIP,Unknown,summary.csv,0.39,16.218307280540465,3243.6614561080933,0.3755942952893816,200,78.0
MIP,Unknown,summary.csv,0.76,13.349265526533129,2669.853105306626,0.5915273038252744,200,152.0
MIP,Unknown,summary.csv,0.355,16.772875394821167,3354.5750789642334,0.3293551515180991,200,71.0
MIP,Unknown,summary.csv,0.745,13.408831125497818,2681.7662250995636,0.5840994636969841,200,149.0
MIP,Unknown,summary.csv,0.37,16.169786084890365,3233.957216978073,0.3541195478012141,200,74.0
MIP,Unknown,summary.csv,0.35,16.220533230304717,3244.1066460609436,0.3285170898531662,200,70.0
MIP,Unknown,summary.csv,0.725,13.902973101139068,2780.5946202278137,0.5587347009272337,200,145.0
SA,Unknown,sa_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193229-0457-summary.csv,0.705,3.9920649456977846,798.4129891395569,0.4756611396115974,200,141.0
SA,Unknown,sa_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193254-6515-summary.csv,0.645,3.7949129247665407,758.9825849533081,0.4299889826504989,200,129.0
SA,Unknown,sa_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193254-5134-summary.csv,0.68,3.821544234752655,764.308846950531,0.473530435726084,200,136.0
SA,Unknown,sa_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193211-8751-summary.csv,0.74,4.191118448972702,838.2236897945404,0.4850662072634212,200,148.0
SA,Unknown,sa_meta-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193305-9061-summary.csv,0.685,3.7285483741760252,745.7096748352051,0.4337724683452882,200,137.0
SA,Unknown,solver_summary.csv,0.645,3.7949129247665407,758.9825849533081,0.4299889826504989,200,129.0
SA,Unknown,solver_summary.csv,0.685,3.7285483741760252,745.7096748352051,0.4337724683452882,200,137.0
SA,Unknown,solver_summary.csv,0.74,4.191118448972702,838.2236897945404,0.4850662072634212,200,148.0
SA,Unknown,solver_summary.csv,0.68,3.821544234752655,764.308846950531,0.473530435726084,200,136.0
SA,Unknown,solver_summary.csv,0.705,3.9920649456977846,798.4129891395569,0.4756611396115974,200,141.0
SA,Unknown,summary.csv,0.685,3.7285483741760252,745.7096748352051,0.4337724683452882,200,137.0
SA,Unknown,summary.csv,0.705,3.9920649456977846,798.4129891395569,0.4756611396115974,200,141.0
SA,Unknown,summary.csv,0.74,4.191118448972702,838.2236897945404,0.4850662072634212,200,148.0
SA,Unknown,summary.csv,0.645,3.7949129247665407,758.9825849533081,0.4299889826504989,200,129.0
SA,Unknown,summary.csv,0.68,3.821544234752655,764.308846950531,0.473530435726084,200,136.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193124-8340-summary.csv,0.18,9.922403730154038,1984.4807460308075,0.0897424676428302,200,36.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193142-9015-summary.csv,0.745,9.848483974933623,1969.6967949867249,0.3992751667826138,200,149.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193122-3928-summary.csv,0.175,9.816486699581146,1963.2973399162292,0.0852646247928329,200,35.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193139-6804-summary.csv,0.72,9.89692206978798,1979.384413957596,0.3633469495239552,200,144.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193129-3518-summary.csv,0.16,9.936554880142213,1987.3109760284424,0.0873289729559163,200,32.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193128-8744-summary.csv,0.255,9.856401550769807,1971.2803101539612,0.1285918235975984,200,51.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193135-3893-summary.csv,0.735,9.862918204069137,1972.5836408138275,0.3889725359581595,200,147.0
MCTS,Unknown,mcts-reward_fixed_intermediate_0.1-feature_[_status_aggr_degree_moretopo]-Luisas-MacBook-Air.local-20251124T193132-1077-summary.csv,0.765,9.740477775335313,1948.0955550670624,0.3854111786451508,200,153.0
MCTS,Unknown,solver_summary.csv,0.155,9.742305034399031,1948.4610068798063,0.0782569776934199,200,31.0
MCTS,Unknown,solver_summary.csv,0.765,9.740477775335313,1948.0955550670624,0.3854111786451508,200,153.0
MCTS,Unknown,solver_summary.csv,0.175,9.816486699581146,1963.2973399162292,0.0852646247928329,200,35.0
MCTS,Unknown,solver_summary.csv,0.255,9.856401550769807,1971.2803101539612,0.1285918235975984,200,51.0
MCTS,Unknown,solver_summary.csv,0.735,9.862918204069137,1972.5836408138275,0.3889725359581595,200,147.0
MCTS,Unknown,solver_summary.csv,0.18,9.922403730154038,1984.4807460308075,0.0897424676428302,200,36.0
MCTS,Unknown,solver_summary.csv,0.745,9.848483974933623,1969.6967949867249,0.3992751667826138,200,149.0
MCTS,Unknown,solver_summary.csv,0.16,9.936554880142213,1987.3109760284424,0.0873289729559163,200,32.0
