v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,303.0,607.0,8464.31337992964,16956.56178751581,0.49917627677100496,0.499176276771005,7,0,1,22.0,16364.0,2542,13822.0,0.02080123266563949,0.03846956521739131,0,27.93502765653346,22.0,7,8,True,"{3: 0, 0: 1, 2: 2, 4: 3, 1: 4, 6: 12, 5: 14}","{(0, 3): [(1, 4), (4, 0)], (0, 4): [(1, 12), (12, 14), (13, 3), (14, 13)], (0, 6): [(1, 12)], (1, 3): [(4, 0)], (1, 4): [(4, 6), (5, 3), (6, 5)], (2, 4): [(2, 5), (5, 3)], (3, 4): [(0, 28), (28, 30), (29, 3), (30, 29)], (5, 6): [(14, 12)]}","{(3, 0): {'cpu': 1}, (0, 1): {'cpu': 17}, (2, 2): {'cpu': 3}, (4, 3): {'cpu': 19}, (1, 4): {'cpu': 3}, (6, 12): {'cpu': 7}, (5, 14): {'cpu': 4}}","{((0, 3), (1, 4)): {'bw': 42.0}, ((0, 3), (4, 0)): {'bw': 42.0}, ((0, 4), (1, 12)): {'bw': 10.0}, ((0, 4), (12, 14)): {'bw': 10.0}, ((0, 4), (13, 3)): {'bw': 10.0}, ((0, 4), (14, 13)): {'bw': 10.0}, ((0, 6), (1, 12)): {'bw': 29.0}, ((1, 3), (4, 0)): {'bw': 49.0}, ((1, 4), (4, 6)): {'bw': 29.0}, ((1, 4), (5, 3)): {'bw': 29.0}, ((1, 4), (6, 5)): {'bw': 29.0}, ((2, 4), (2, 5)): {'bw': 24.0}, ((2, 4), (5, 3)): {'bw': 24.0}, ((3, 4), (0, 28)): {'bw': 50.0}, ((3, 4), (28, 30)): {'bw': 50.0}, ((3, 4), (29, 3)): {'bw': 50.0}, ((3, 4), (30, 29)): {'bw': 50.0}, ((5, 6), (14, 12)): {'bw': 16.0}}",607.0,303.0,108.0,54.0,249.0,54.0,249.0,54.0,553.0,304.0,0.49917627677100496,16956.56178751581,8464.31337992964,13.944503097083425,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,8.0
2,2,2,341.0,645.0,12703.958321368384,21196.206728954556,0.5286821705426357,0.5993505575700229,7,1,1,49.0,16326.0,2538,13788.0,0.02234206471494604,0.04083478260869566,1,111.56960372207224,49.0,2,1,True,"{0: 0, 1: 4}","{(0, 1): [(0, 4)]}","{(0, 0): {'cpu': 0}, (1, 4): {'cpu': 4}}","{((0, 1), (0, 4)): {'bw': 34.0}}",38.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,34.0,0.0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
2,2,1,341.0,645.0,12703.958321368384,21196.206728954556,0.5286821705426357,0.5993505575700229,7,2,0,49.935027656533464,16933.0,2592,14341.0,0.0015408320493066618,0.002365217391304353,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
3,3,2,542.0,905.0,14582.853133758059,23626.617929060605,0.5988950276243094,0.617221355064164,11,3,1,68.0,16673.0,2555,14118.0,0.01579352850539295,0.017878260869565232,2,9.347735385023263,68.0,5,6,True,"{2: 2, 0: 5, 3: 6, 1: 8, 4: 9}","{(0, 1): [(5, 6), (6, 8)], (0, 3): [(5, 6)], (1, 3): [(8, 6)], (1, 4): [(6, 9), (8, 6)], (2, 4): [(2, 5), (5, 6), (6, 9)], (3, 4): [(6, 9)]}","{(2, 2): {'cpu': 2}, (0, 5): {'cpu': 13}, (3, 6): {'cpu': 2}, (1, 8): {'cpu': 1}, (4, 9): {'cpu': 19}}","{((0, 1), (5, 6)): {'bw': 12.0}, ((0, 1), (6, 8)): {'bw': 12.0}, ((0, 3), (5, 6)): {'bw': 30.0}, ((1, 3), (8, 6)): {'bw': 39.0}, ((1, 4), (6, 9)): {'bw': 21.0}, ((1, 4), (8, 6)): {'bw': 21.0}, ((2, 4), (2, 5)): {'bw': 13.0}, ((2, 4), (5, 6)): {'bw': 13.0}, ((2, 4), (6, 9)): {'bw': 13.0}, ((3, 4), (6, 9)): {'bw': 49.0}}",260.0,201.0,74.0,37.0,164.0,37.0,164.0,37.0,223.0,59.0,0.7730769230769231,2430.4112001060485,1878.894812389676,7.226518509191061,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,6.0
3,3,1,542.0,905.0,14582.853133758059,23626.617929060605,0.5988950276243094,0.617221355064164,11,4,0,77.34773538502327,16933.0,2592,14341.0,0.0015408320493066618,0.002365217391304353,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
4,4,2,739.0,1150.0,170056.50668700924,216982.17691660646,0.6426086956521739,0.7837349090306512,11,5,1,105.0,16688.0,2543,14145.0,0.020416024653312825,0.016000000000000014,3,789.206363214473,105.0,5,5,True,"{1: 0, 0: 2, 4: 4, 2: 5, 3: 6}","{(0, 2): [(2, 5)], (0, 4): [(2, 5), (5, 6), (6, 4)], (1, 4): [(0, 4)], (2, 3): [(5, 6)], (2, 4): [(5, 6), (6, 4)]}","{(1, 0): {'cpu': 12}, (0, 2): {'cpu': 19}, (4, 4): {'cpu': 1}, (2, 5): {'cpu': 17}, (3, 6): {'cpu': 0}}","{((0, 2), (2, 5)): {'bw': 36.0}, ((0, 4), (2, 5)): {'bw': 10.0}, ((0, 4), (5, 6)): {'bw': 10.0}, ((0, 4), (6, 4)): {'bw': 10.0}, ((1, 4), (0, 4)): {'bw': 42.0}, ((2, 3), (5, 6)): {'bw': 32.0}, ((2, 4), (5, 6)): {'bw': 28.0}, ((2, 4), (6, 4)): {'bw': 28.0}}",245.0,197.0,98.0,49.0,148.0,49.0,148.0,49.0,196.0,48.0,0.8040816326530612,193355.55898754587,155473.65355325118,634.5863410336782,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0
5,5,3,1037.0,1689.0,207828.85778089848,285301.9663112585,0.6139727649496743,0.7284522447145055,12,6,1,131.0,16149.0,2459,13690.0,0.05277349768875195,0.04765217391304344,4,126.75285601976255,131.0,9,10,True,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}","{(0, 2): [(0, 4), (4, 6), (5, 2), (6, 5)], (1, 4): [(1, 4)], (1, 6): [(1, 4), (4, 6)], (1, 8): [(1, 4), (4, 6), (6, 8)], (2, 3): [(2, 5), (5, 3)], (2, 4): [(2, 5), (5, 6), (6, 4)], (2, 7): [(2, 5), (5, 7)], (2, 8): [(2, 5), (5, 6), (6, 8)], (4, 7): [(4, 7)], (5, 6): [(5, 6)]}","{(0, 0): {'cpu': 2}, (1, 1): {'cpu': 1}, (2, 2): {'cpu': 13}, (3, 3): {'cpu': 19}, (4, 4): {'cpu': 15}, (5, 5): {'cpu': 17}, (6, 6): {'cpu': 4}, (7, 7): {'cpu': 7}, (8, 8): {'cpu': 6}}","{((0, 2), (0, 4)): {'bw': 9.0}, ((0, 2), (4, 6)): {'bw': 9.0}, ((0, 2), (5, 2)): {'bw': 9.0}, ((0, 2), (6, 5)): {'bw': 9.0}, ((1, 4), (1, 4)): {'bw': 15.0}, ((1, 6), (1, 4)): {'bw': 18.0}, ((1, 6), (4, 6)): {'bw': 18.0}, ((1, 8), (1, 4)): {'bw': 29.0}, ((1, 8), (4, 6)): {'bw': 29.0}, ((1, 8), (6, 8)): {'bw': 29.0}, ((2, 3), (2, 5)): {'bw': 42.0}, ((2, 3), (5, 3)): {'bw': 42.0}, ((2, 4), (2, 5)): {'bw': 18.0}, ((2, 4), (5, 6)): {'bw': 18.0}, ((2, 4), (6, 4)): {'bw': 18.0}, ((2, 7), (2, 5)): {'bw': 2.0}, ((2, 7), (5, 7)): {'bw': 2.0}, ((2, 8), (2, 5)): {'bw': 29.0}, ((2, 8), (5, 6)): {'bw': 29.0}, ((2, 8), (6, 8)): {'bw': 29.0}, ((4, 7), (4, 7)): {'bw': 17.0}, ((5, 6), (5, 6)): {'bw': 35.0}}",539.0,298.0,168.0,84.0,214.0,84.0,214.0,84.0,455.0,241.0,0.5528756957328386,68319.78939465202,37772.351093889236,70.07857345805053,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,10.0
6,6,4,1224.0,2003.0,247440.79706408316,351816.1317386381,0.6110833749375936,0.70332419335423,13,7,1,155.0,15835.0,2396,13439.0,0.07704160246533132,0.06511304347826086,5,211.82855231649557,155.0,5,6,True,"{0: 1, 4: 4, 3: 7, 2: 14, 1: 15}","{(0, 2): [(1, 12), (12, 14)], (0, 4): [(1, 4)], (1, 2): [(12, 14), (15, 12)], (1, 4): [(0, 4), (12, 0), (15, 12)], (2, 4): [(0, 4), (12, 0), (14, 12)], (3, 4): [(7, 4)]}","{(0, 1): {'cpu': 19}, (4, 4): {'cpu': 13}, (3, 7): {'cpu': 3}, (2, 14): {'cpu': 12}, (1, 15): {'cpu': 16}}","{((0, 2), (1, 12)): {'bw': 2.0}, ((0, 2), (12, 14)): {'bw': 2.0}, ((0, 4), (1, 4)): {'bw': 20.0}, ((1, 2), (12, 14)): {'bw': 3.0}, ((1, 2), (15, 12)): {'bw': 3.0}, ((1, 4), (0, 4)): {'bw': 17.0}, ((1, 4), (12, 0)): {'bw': 17.0}, ((1, 4), (15, 12)): {'bw': 17.0}, ((2, 4), (0, 4)): {'bw': 44.0}, ((2, 4), (12, 0)): {'bw': 44.0}, ((2, 4), (14, 12)): {'bw': 44.0}, ((3, 4), (7, 4)): {'bw': 38.0}}",314.0,187.0,126.0,63.0,124.0,63.0,124.0,63.0,251.0,127.0,0.5955414012738853,66514.16542737962,39611.93928318467,126.1526728763843,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,6.0
6,6,3,1224.0,2003.0,247440.79706408316,351816.1317386381,0.6110833749375936,0.70332419335423,13,8,0,160.56960372207226,15873.0,2400,13473.0,0.07550077041602465,0.0627478260869565,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
7,6,3,1224.0,2003.0,247440.79706408316,351816.1317386381,0.6110833749375936,0.70332419335423,13,9,1,181.0,15873.0,2400,13473.0,0.07550077041602465,0.0627478260869565,6,1316.109436881733,181.0,7,9,False,{},{},{},{},0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
