v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
40,14,7,1352.0,1568.0,575381.1518823411,681036.0910892865,0.8622448979591837,0.8448614682990514,23,62,1,978.0,8924,4753,4171,0.03863268608414239,0.10895107882930999,39,12.864946631113437,978.0,3,2,True,"{0: 12, 1: 5, 2: 25}","{(1, 0): [(5, 12)], (2, 0): [(25, 12)]}","{(0, 12): {'cpu': 7}, (1, 5): {'cpu': 8}, (2, 25): {'cpu': 16}}","{((1, 0), (5, 12)): {'bw': 25}, ((2, 0), (25, 12)): {'bw': 1}}",57.0,57.0,62.0,31.0,26.0,31.0,26.0,31.0,26.0,0.0,1.0,733.3019579734658,733.3019579734658,12.864946631113437,Success,0.0,"{'node_level': {'cpu': -80}, 'link_level': {'bw': -63}, 'path_level': {}}","{'node_level': {0: {'cpu': -79}, 1: {'cpu': -36}, 2: {'cpu': -80}}, 'link_level': {(1, 0): {'bw': -33}, (2, 0): {'bw': -63}}, 'path_level': {(1, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}",[],-63.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0
40,14,6,1352.0,1568.0,575381.1518823411,681036.0910892865,0.8622448979591837,0.8448614682990514,23,63,0,990.8649466311134,8981,4784,4197,0.032362459546925515,0.10339671010467844,39,12.864946631113437,978.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
41,15,7,1395.0,1611.0,578532.9163354851,684187.8555424304,0.8659217877094972,0.8455761259849005,23,64,1,1005.0,8938,4774,4164,0.03438511326860838,0.11044648579363381,40,73.2968477475326,1005.0,2,1,True,"{1: 12, 0: 5}","{(0, 1): [(5, 12)]}","{(1, 12): {'cpu': 9}, (0, 5): {'cpu': 1}}","{((0, 1), (5, 12)): {'bw': 33}}",43.0,43.0,20.0,10.0,33.0,10.0,33.0,10.0,33.0,0.0,1.0,3151.7644531439014,3151.7644531439014,73.2968477475326,Success,0.0,"{'node_level': {'cpu': -43}, 'link_level': {'bw': -25}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 0: {'cpu': -43}}, 'link_level': {(0, 1): {'bw': -25}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-25.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
42,16,8,1452.0,1669.0,601063.6592899286,707113.8746890572,0.8699820251647693,0.8500238516098095,25,65,1,1033.0,8880,4759,4121,0.037419093851132734,0.11963255714590904,41,395.2761921832206,1033.0,3,2,True,"{1: 14, 2: 6, 0: 29}","{(2, 1): [(6, 14)], (0, 2): [(29, 14), (14, 6)]}","{(1, 14): {'cpu': 5}, (2, 6): {'cpu': 0}, (0, 29): {'cpu': 10}}","{((2, 1), (6, 14)): {'bw': 41}, ((0, 2), (29, 14)): {'bw': 1}, ((0, 2), (14, 6)): {'bw': 1}}",58.0,57.0,30.0,15.0,42.0,15.0,42.0,15.0,43.0,1.0,0.9827586206896551,22926.019146626793,22530.742954443573,388.4610854214409,Success,0.0,"{'node_level': {'cpu': -42}, 'link_level': {'bw': -16}, 'path_level': {}}","{'node_level': {1: {'cpu': -89}, 2: {'cpu': -95}, 0: {'cpu': -42}}, 'link_level': {(2, 1): {'bw': -17}, (0, 2): {'bw': -16}}, 'path_level': {(2, 1): {}, (0, 2): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(2, 1): {}, (0, 2): {}}}",[],-16.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0
42,16,8,1452.0,1669.0,601063.6592899286,707113.8746890572,0.8699820251647693,0.8500238516098095,25,66,0,1035.8410116264852,8880,4759,4121,0.037419093851132734,0.11963255714590904,35,144.84101162648525,891.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
42,16,8,1452.0,1669.0,601063.6592899286,707113.8746890572,0.8699820251647693,0.8500238516098095,25,67,0,1052.7263414936633,8880,4759,4121,0.037419093851132734,0.11963255714590904,22,477.7263414936632,575.0,10,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
43,17,9,1511.0,1728.0,610019.7912691195,716070.0066682481,0.8744212962962963,0.8518996544869094,25,68,1,1074.0,8821,4731,4090,0.04308252427184467,0.12625507370220035,42,151.79884710493022,1074.0,2,1,True,"{1: 9, 0: 4}","{(0, 1): [(4, 9)]}","{(1, 9): {'cpu': 20}, (0, 4): {'cpu': 8}}","{((0, 1), (4, 9)): {'bw': 31}}",59.0,59.0,56.0,28.0,31.0,28.0,31.0,28.0,31.0,0.0,1.0,8956.131979190883,8956.131979190883,151.79884710493022,Success,0.0,"{'node_level': {'cpu': -52}, 'link_level': {'bw': -50}, 'path_level': {}}","{'node_level': {1: {'cpu': -60}, 0: {'cpu': -52}}, 'link_level': {(0, 1): {'bw': -50}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-50.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
43,17,8,1511.0,1728.0,610019.7912691195,716070.0066682481,0.8744212962962963,0.8518996544869094,25,69,0,1078.2968477475326,8864,4741,4123,0.0410598705501618,0.11920529801324509,40,73.2968477475326,1005.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
44,17,8,1511.0,1728.0,610019.7912691195,716070.0066682481,0.8744212962962963,0.8518996544869094,25,70,1,1094.0,8864,4741,4123,0.0410598705501618,0.11920529801324509,43,101.95324449463646,1094.0,9,25,False,"{4: 12, 8: 5, 5: 25, 0: 26}","{(8, 4): [(5, 12)], (5, 4): [(25, 12)], (0, 4): [(26, 12)], (0, 5): [(26, 12), (12, 25)], (0, 8): [(26, 12), (12, 5)]}","{(4, 12): {'cpu': 16}, (8, 5): {'cpu': 15}, (5, 25): {'cpu': 17}, (0, 26): {'cpu': 8}}","{((8, 4), (5, 12)): {'bw': 1}, ((5, 4), (25, 12)): {'bw': 17}, ((0, 4), (26, 12)): {'bw': 22}, ((0, 5), (26, 12)): {'bw': 13}, ((0, 5), (12, 25)): {'bw': 13}, ((0, 8), (26, 12)): {'bw': 1}, ((0, 8), (12, 5)): {'bw': 1}}",0.0,0.0,182.0,91.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -64}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -70}, 8: {'cpu': -29}, 5: {'cpu': -79}, 0: {'cpu': -72}, 3: {'cpu': -64}}, 'link_level': {(8, 4): {'bw': -57}, (5, 4): {'bw': -47}, (0, 4): {'bw': -37}, (0, 5): {'bw': -24}, (0, 8): {'bw': -23}, (3, 0): {'bw': 100.0}, (3, 4): {'bw': 100.0}}, 'path_level': {(8, 4): {}, (5, 4): {}, (0, 4): {}, (0, 5): {}, (0, 8): {}, (3, 0): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 8: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(8, 4): {'bw': 0}, (5, 4): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 8): {'bw': 0}, (3, 0): {'bw': 100.0}, (3, 4): {'bw': 100.0}}, 'path_level': {(8, 4): {}, (5, 4): {}, (0, 4): {}, (0, 5): {}, (0, 8): {}, (3, 0): {}, (3, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,5.0
44,17,7,1511.0,1728.0,610019.7912691195,716070.0066682481,0.8744212962962963,0.8518996544869094,25,71,0,1100.5120034534293,8889,4761,4128,0.03701456310679607,0.1181371501815851,33,276.51200345342943,824.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
44,17,6,1511.0,1728.0,610019.7912691195,716070.0066682481,0.8744212962962963,0.8518996544869094,25,72,0,1106.7387179901943,8958,4778,4180,0.03357605177993528,0.10702841273232211,32,310.73871799019446,796.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
45,18,7,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,73,1,1120.0,8772,4726,4046,0.044093851132686046,0.13565477462080755,44,57.13963648411721,1120.0,4,4,True,"{3: 7, 1: 3, 2: 15, 0: 16}","{(1, 3): [(3, 7)], (2, 1): [(15, 7), (7, 3)], (2, 3): [(15, 7)], (0, 1): [(16, 7), (7, 3)]}","{(3, 7): {'cpu': 17}, (1, 3): {'cpu': 16}, (2, 15): {'cpu': 10}, (0, 16): {'cpu': 9}}","{((1, 3), (3, 7)): {'bw': 48}, ((2, 1), (15, 7)): {'bw': 4}, ((2, 1), (7, 3)): {'bw': 4}, ((2, 3), (15, 7)): {'bw': 48}, ((0, 1), (16, 7)): {'bw': 15}, ((0, 1), (7, 3)): {'bw': 15}}",186.0,167.0,104.0,52.0,115.0,52.0,115.0,52.0,134.0,19.0,0.8978494623655914,10627.972386045802,9542.319292847575,51.30279189702997,Success,0.0,"{'node_level': {'cpu': -83}, 'link_level': {'bw': -13}, 'path_level': {}}","{'node_level': {3: {'cpu': -42}, 1: {'cpu': -74}, 2: {'cpu': -78}, 0: {'cpu': -83}}, 'link_level': {(1, 3): {'bw': -32}, (2, 1): {'bw': -28}, (2, 3): {'bw': -37}, (0, 1): {'bw': -13}}, 'path_level': {(1, 3): {}, (2, 1): {}, (2, 3): {}, (0, 1): {}}}","{'node_level': {3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 3): {'bw': 0}, (2, 1): {'bw': 0}, (2, 3): {'bw': 0}, (0, 1): {'bw': 0}}, 'path_level': {(1, 3): {}, (2, 1): {}, (2, 3): {}, (0, 1): {}}}",[],-13.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,4.0
45,18,7,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,74,0,1134.0220261466006,8772,4726,4046,0.044093851132686046,0.13565477462080755,13,779.0220261466006,355.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
46,18,7,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,75,1,1143.0,8772,4726,4046,0.044093851132686046,0.13565477462080755,45,47.480917694335986,1143.0,8,14,False,"{7: 12, 4: 5, 6: 25}","{(4, 7): [(5, 12)], (6, 4): [(25, 12), (12, 5)], (6, 7): [(25, 12)]}","{(7, 12): {'cpu': 16}, (4, 5): {'cpu': 11}, (6, 25): {'cpu': 5}}","{((4, 7), (5, 12)): {'bw': 34}, ((6, 4), (25, 12)): {'bw': 19}, ((6, 4), (12, 5)): {'bw': 19}, ((6, 7), (25, 12)): {'bw': 26}}",0.0,0.0,164.0,82.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -57}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {7: {'cpu': -70}, 4: {'cpu': -33}, 6: {'cpu': -91}, 2: {'cpu': -57}}, 'link_level': {(4, 7): {'bw': -24}, (6, 4): {'bw': -5}, (6, 7): {'bw': -19}, (2, 6): {'bw': 100.0}, (2, 7): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (6, 4): {}, (6, 7): {}, (2, 6): {}, (2, 7): {}}}","{'node_level': {7: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(4, 7): {'bw': 0}, (6, 4): {'bw': 0}, (6, 7): {'bw': 0}, (2, 6): {'bw': 100.0}, (2, 7): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (6, 4): {}, (6, 7): {}, (2, 6): {}, (2, 7): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,3.0
47,18,7,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,76,1,1166.0,8772,4726,4046,0.044093851132686046,0.13565477462080755,46,374.87400992174224,1166.0,5,5,False,"{2: 12, 3: 5, 0: 25, 1: 26, 4: 41}","{(3, 2): [(5, 12)], (0, 2): [(25, 12)], (1, 2): [(26, 12)], (4, 0): [(41, 25)], (4, 3): [(41, 25), (25, 12), (12, 5)]}","{(2, 12): {'cpu': 19}, (3, 5): {'cpu': 17}, (0, 25): {'cpu': 8}, (1, 26): {'cpu': 4}, (4, 41): {'cpu': 4}}","{((3, 2), (5, 12)): {'bw': 12}, ((0, 2), (25, 12)): {'bw': 14}, ((1, 2), (26, 12)): {'bw': 23}, ((4, 0), (41, 25)): {'bw': 49}, ((4, 3), (41, 25)): {'bw': 36}, ((4, 3), (25, 12)): {'bw': 36}, ((4, 3), (12, 5)): {'bw': 36}}",0.0,0.0,104.0,52.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,200.0,"{'node_level': {'cpu': -61}, 'link_level': {'bw': -3}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 3: {'cpu': -27}, 0: {'cpu': -88}, 1: {'cpu': -76}, 4: {'cpu': -61}}, 'link_level': {(3, 2): {'bw': -46}, (0, 2): {'bw': -50}, (1, 2): {'bw': -36}, (4, 0): {'bw': -39}, (4, 3): {'bw': -3}}, 'path_level': {(3, 2): {}, (0, 2): {}, (1, 2): {}, (4, 0): {}, (4, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 3): {'bw': 0}}, 'path_level': {(3, 2): {}, (0, 2): {}, (1, 2): {}, (4, 0): {}, (4, 3): {}}}",[],-3.0,100.0,True,False,False,0,[],0,0.0,2.0,5.0,5.0
47,18,6,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,77,0,1177.1396364841173,8958,4778,4180,0.03357605177993528,0.10702841273232211,44,57.13963648411721,1120.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
47,18,6,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,78,0,1190.480917694336,8958,4778,4180,0.03357605177993528,0.10702841273232211,45,47.480917694335986,1143.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
47,18,6,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,79,0,1195.9532444946365,8958,4778,4180,0.03357605177993528,0.10702841273232211,43,101.95324449463646,1094.0,9,25,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
48,18,6,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,80,1,1200.0,8958,4778,4180,0.03357605177993528,0.10702841273232211,47,114.27367386833356,1200.0,9,14,False,"{3: 7, 6: 3, 4: 15, 2: 16, 0: 31}","{(6, 3): [(3, 7)], (4, 3): [(15, 7)], (2, 3): [(16, 7)], (2, 6): [(16, 7), (7, 3)], (0, 3): [(31, 15), (15, 7)], (0, 4): [(31, 15)]}","{(3, 7): {'cpu': 16}, (6, 3): {'cpu': 18}, (4, 15): {'cpu': 20}, (2, 16): {'cpu': 8}, (0, 31): {'cpu': 4}}","{((6, 3), (3, 7)): {'bw': 22}, ((4, 3), (15, 7)): {'bw': 32}, ((2, 3), (16, 7)): {'bw': 36}, ((2, 6), (16, 7)): {'bw': 31}, ((2, 6), (7, 3)): {'bw': 31}, ((0, 3), (31, 15)): {'bw': 50}, ((0, 3), (15, 7)): {'bw': 50}, ((0, 4), (31, 15)): {'bw': 33}}",0.0,0.0,198.0,99.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2200.0,"{'node_level': {'cpu': -71}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -43}, 6: {'cpu': -72}, 4: {'cpu': -68}, 2: {'cpu': -84}, 0: {'cpu': -78}, 7: {'cpu': -71}}, 'link_level': {(6, 3): {'bw': -58}, (4, 3): {'bw': -57}, (2, 3): {'bw': -46}, (2, 6): {'bw': -15}, (0, 3): {'bw': -7}, (0, 4): {'bw': -6}, (7, 0): {'bw': 100.0}}, 'path_level': {(6, 3): {}, (4, 3): {}, (2, 3): {}, (2, 6): {}, (0, 3): {}, (0, 4): {}, (7, 0): {}}}","{'node_level': {3: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(6, 3): {'bw': 0}, (4, 3): {'bw': 0}, (2, 3): {'bw': 0}, (2, 6): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (7, 0): {'bw': 100.0}}, 'path_level': {(6, 3): {}, (4, 3): {}, (2, 3): {}, (2, 6): {}, (0, 3): {}, (0, 4): {}, (7, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,22.0,5.0,6.0
48,18,6,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,81,0,1211.6741398124225,8958,4778,4180,0.03357605177993528,0.10702841273232211,20,687.6741398124225,524.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
48,18,5,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,82,0,1225.7988471049302,9017,4806,4211,0.027912621359223344,0.1004058961760308,42,151.79884710493022,1074.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
49,18,5,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,83,1,1230.0,9017,4806,4211,0.027912621359223344,0.1004058961760308,48,173.26384215152254,1230.0,10,24,False,"{9: 9, 1: 4, 3: 19}","{(1, 9): [(4, 9)], (3, 1): [(19, 9), (9, 4)], (3, 9): [(19, 9)]}","{(9, 9): {'cpu': 20}, (1, 4): {'cpu': 11}, (3, 19): {'cpu': 15}}","{((1, 9), (4, 9)): {'bw': 33}, ((3, 1), (19, 9)): {'bw': 49}, ((3, 1), (9, 4)): {'bw': 49}, ((3, 9), (19, 9)): {'bw': 10}}",0.0,0.0,138.0,69.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -45}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {9: {'cpu': -75}, 1: {'cpu': -54}, 3: {'cpu': -56}, 6: {'cpu': -45}}, 'link_level': {(1, 9): {'bw': -53}, (3, 1): {'bw': -4}, (3, 9): {'bw': -2}, (6, 1): {'bw': -10}, (6, 3): {'bw': 100.0}}, 'path_level': {(1, 9): {}, (3, 1): {}, (3, 9): {}, (6, 1): {}, (6, 3): {}}}","{'node_level': {9: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(1, 9): {'bw': 0}, (3, 1): {'bw': 0}, (3, 9): {'bw': 0}, (6, 1): {'bw': 0}, (6, 3): {'bw': 100.0}}, 'path_level': {(1, 9): {}, (3, 1): {}, (3, 9): {}, (6, 1): {}, (6, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,3.0
49,18,4,1678.0,1914.0,619562.110561967,726697.979054294,0.8766980146290491,0.8525716713403403,26,84,0,1249.265267639189,9158,4849,4309,0.019215210355987056,0.07947019867549665,6,1077.265267639189,172.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
50,19,5,1767.0,2006.0,734940.1606413665,845965.1768891788,0.8808574277168495,0.868759354071667,26,85,1,1252.0,9066,4794,4272,0.03033980582524276,0.08737449262977992,49,1296.3825851617921,1252.0,4,4,True,"{1: 11, 0: 5, 3: 23, 2: 24}","{(0, 1): [(5, 11)], (3, 0): [(23, 11), (11, 5)], (3, 1): [(23, 11)], (2, 0): [(24, 11), (11, 5)]}","{(1, 11): {'cpu': 13}, (0, 5): {'cpu': 18}, (3, 23): {'cpu': 10}, (2, 24): {'cpu': 14}}","{((0, 1), (5, 11)): {'bw': 11}, ((3, 0), (23, 11)): {'bw': 3}, ((3, 0), (11, 5)): {'bw': 3}, ((3, 1), (23, 11)): {'bw': 20}, ((2, 0), (24, 11)): {'bw': 0}, ((2, 0), (11, 5)): {'bw': 0}}",92.0,89.0,110.0,55.0,34.0,55.0,34.0,55.0,37.0,3.0,0.967391304347826,119267.19783488488,115378.0500793995,1254.1092399934728,Success,0.0,"{'node_level': {'cpu': -38}, 'link_level': {'bw': -67}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 0: {'cpu': -40}, 3: {'cpu': -78}, 2: {'cpu': -38}}, 'link_level': {(0, 1): {'bw': -82}, (3, 0): {'bw': -79}, (3, 1): {'bw': -67}, (2, 0): {'bw': -67}}, 'path_level': {(0, 1): {}, (3, 0): {}, (3, 1): {}, (2, 0): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(0, 1): {}, (3, 0): {}, (3, 1): {}, (2, 0): {}}}",[],-38.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,4.0
