v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,9659.0,4735,4924.0,0.0,0.0,0,906.733098550513,22.0,10,20,False,{},{},{},{},0.0,0.0,196.0,98.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
2,1,1,192.0,262.0,73454.19500094597,100234.37026170752,0.732824427480916,0.732824427480916,5,1,1,51.0,9397.0,4696,4701.0,0.008236536430834218,0.04528838342810726,1,382.57393229659357,51.0,5,5,True,"{1: 12, 2: 23, 3: 25, 0: 26, 4: 42}","{(0, 1): [(26, 12)], (0, 4): [(26, 42)], (1, 3): [(12, 25)], (1, 4): [(12, 26), (26, 42)], (2, 3): [(5, 12), (11, 5), (12, 25), (23, 11)]}","{(1, 12): {'cpu': 7}, (2, 23): {'cpu': 11}, (3, 25): {'cpu': 17}, (0, 26): {'cpu': 0}, (4, 42): {'cpu': 4}}","{((0, 1), (26, 12)): {'bw': 42.0}, ((0, 4), (26, 42)): {'bw': 48.0}, ((1, 3), (12, 25)): {'bw': 11.0}, ((1, 4), (12, 26)): {'bw': 43.0}, ((1, 4), (26, 42)): {'bw': 43.0}, ((2, 3), (5, 12)): {'bw': 9.0}, ((2, 3), (11, 5)): {'bw': 9.0}, ((2, 3), (12, 25)): {'bw': 9.0}, ((2, 3), (23, 11)): {'bw': 9.0}}",262.0,192.0,78.0,39.0,153.0,39.0,153.0,39.0,223.0,70.0,0.732824427480916,100234.37026170752,73454.19500094597,280.35952290437393,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0
3,1,1,192.0,262.0,73454.19500094597,100234.37026170752,0.732824427480916,0.732824427480916,5,2,1,73.0,9397.0,4696,4701.0,0.008236536430834218,0.04528838342810726,2,745.7559213725051,73.0,10,20,False,{},{},{},{},0.0,0.0,238.0,119.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
4,1,1,192.0,262.0,73454.19500094597,100234.37026170752,0.732824427480916,0.732824427480916,5,3,1,101.0,9397.0,4696,4701.0,0.008236536430834218,0.04528838342810726,3,131.2257067570419,101.0,10,27,False,{},{},{},{},0.0,0.0,128.0,64.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
5,2,2,242.0,312.0,157474.79499136505,184254.9702521266,0.7756410256410257,0.8546569722156384,7,4,1,134.0,9347.0,4670,4677.0,0.01372756071805703,0.050162469536961796,4,1680.4119998083818,134.0,2,1,True,"{0: 0, 1: 1}","{(0, 1): [(0, 1)]}","{(0, 0): {'cpu': 6}, (1, 1): {'cpu': 20}}","{((0, 1), (0, 1)): {'bw': 24.0}}",50.0,50.0,52.0,26.0,24.0,26.0,24.0,26.0,24.0,0.0,1.0,84020.59999041908,84020.59999041908,1680.4119998083818,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
6,2,2,242.0,312.0,157474.79499136505,184254.9702521266,0.7756410256410257,0.8546569722156384,7,5,1,159.0,9347.0,4670,4677.0,0.01372756071805703,0.050162469536961796,5,695.2060282383483,159.0,7,12,False,{},{},{},{},0.0,0.0,114.0,57.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
7,3,3,417.0,504.0,194243.53214342264,224595.52758466976,0.8273809523809523,0.864859306115057,10,6,1,182.0,9155.0,4612,4543.0,0.025976768743400158,0.07737611697806657,6,210.10706944032904,182.0,5,5,True,"{4: 0, 1: 1, 0: 4, 2: 9, 3: 10}","{(0, 1): [(4, 1)], (0, 2): [(4, 9)], (0, 3): [(4, 10)], (1, 2): [(1, 4), (4, 9)], (1, 4): [(1, 0)]}","{(4, 0): {'cpu': 15}, (1, 1): {'cpu': 18}, (0, 4): {'cpu': 14}, (2, 9): {'cpu': 2}, (3, 10): {'cpu': 9}}","{((0, 1), (4, 1)): {'bw': 33.0}, ((0, 2), (4, 9)): {'bw': 24.0}, ((0, 3), (4, 10)): {'bw': 33.0}, ((1, 2), (1, 4)): {'bw': 17.0}, ((1, 2), (4, 9)): {'bw': 17.0}, ((1, 4), (1, 0)): {'bw': 10.0}}",192.0,175.0,116.0,58.0,117.0,58.0,117.0,58.0,134.0,17.0,0.9114583333333334,40340.557332543176,36768.73715205758,191.50383933363324,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0
8,3,3,417.0,504.0,194243.53214342264,224595.52758466976,0.8273809523809523,0.864859306115057,10,7,1,204.0,9155.0,4612,4543.0,0.025976768743400158,0.07737611697806657,7,1483.3552248166907,204.0,7,9,False,{},{},{},{},0.0,0.0,170.0,85.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
9,3,3,417.0,504.0,194243.53214342264,224595.52758466976,0.8273809523809523,0.864859306115057,10,8,1,224.0,9155.0,4612,4543.0,0.025976768743400158,0.07737611697806657,8,602.8400954844434,224.0,9,21,False,{},{},{},{},0.0,0.0,168.0,84.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
9,3,3,417.0,504.0,194243.53214342264,224595.52758466976,0.8273809523809523,0.864859306115057,10,9,0,232.2257067570419,9155.0,4612,4543.0,0.025976768743400158,0.07737611697806657,3,131.2257067570419,101.0,10,27,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
