v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,25.0,9625,4944,4681,0.0,0.0,0,331.2160171223706,25.0,9,18,False,"{0: 59, 1: 50, 2: 28, 3: 13, 4: 40}","{(1, 0): [(50, 18), (18, 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, 27), (27, 59)], (2, 0): [(28, 13), (13, 27), (27, 59)], (3, 0): [(13, 27), (27, 59)], (3, 1): [(13, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 8), (8, 18), (18, 50)], (4, 0): []}","{(0, 59): {'cpu': 13}, (1, 50): {'cpu': 0}, (2, 28): {'cpu': 4}, (3, 13): {'cpu': 11}, (4, 40): {'cpu': 10}}","{((1, 0), (50, 18)): {'bw': 4}, ((1, 0), (18, 8)): {'bw': 4}, ((1, 0), (8, 3)): {'bw': 4}, ((1, 0), (3, 1)): {'bw': 4}, ((1, 0), (1, 0)): {'bw': 4}, ((1, 0), (0, 2)): {'bw': 4}, ((1, 0), (2, 6)): {'bw': 4}, ((1, 0), (6, 13)): {'bw': 4}, ((1, 0), (13, 27)): {'bw': 4}, ((1, 0), (27, 59)): {'bw': 4}, ((2, 0), (28, 13)): {'bw': 29}, ((2, 0), (13, 27)): {'bw': 29}, ((2, 0), (27, 59)): {'bw': 29}, ((3, 0), (13, 27)): {'bw': 12}, ((3, 0), (27, 59)): {'bw': 12}, ((3, 1), (13, 6)): {'bw': 36}, ((3, 1), (6, 2)): {'bw': 36}, ((3, 1), (2, 0)): {'bw': 36}, ((3, 1), (0, 1)): {'bw': 36}, ((3, 1), (1, 3)): {'bw': 36}, ((3, 1), (3, 8)): {'bw': 36}, ((3, 1), (8, 18)): {'bw': 36}, ((3, 1), (18, 50)): {'bw': 36}}",0.0,0.0,170.0,85.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -90}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -87}, 1: {'cpu': -98}, 2: {'cpu': -95}, 3: {'cpu': -89}, 4: {'cpu': -90}}, 'link_level': {(1, 0): {'bw': -50}, (2, 0): {'bw': -21}, (3, 0): {'bw': -9}, (3, 1): {'bw': -14}, (4, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (3, 0): {}, (3, 1): {}, (4, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}, (4, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (3, 0): {}, (3, 1): {}, (4, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,5.0,5.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,49.0,9625,4944,4681,0.0,0.0,1,259.7764327387954,49.0,7,11,False,"{0: 53, 1: 13, 2: 44, 3: 6, 4: 59, 5: 0, 6: 1}","{(3, 1): [(6, 13)], (3, 2): [(6, 13), (13, 28), (28, 44)], (4, 1): [(59, 27), (27, 13)], (4, 2): [(59, 27), (27, 13), (13, 28), (28, 44)], (5, 1): [(0, 2), (2, 6), (6, 13)], (5, 3): [(0, 2), (2, 6)], (6, 0): [(1, 4), (4, 10), (10, 21), (21, 53)], (6, 2): []}","{(0, 53): {'cpu': 9}, (1, 13): {'cpu': 17}, (2, 44): {'cpu': 1}, (3, 6): {'cpu': 1}, (4, 59): {'cpu': 14}, (5, 0): {'cpu': 14}, (6, 1): {'cpu': 14}}","{((3, 1), (6, 13)): {'bw': 20}, ((3, 2), (6, 13)): {'bw': 9}, ((3, 2), (13, 28)): {'bw': 9}, ((3, 2), (28, 44)): {'bw': 9}, ((4, 1), (59, 27)): {'bw': 14}, ((4, 1), (27, 13)): {'bw': 14}, ((4, 2), (59, 27)): {'bw': 19}, ((4, 2), (27, 13)): {'bw': 19}, ((4, 2), (13, 28)): {'bw': 19}, ((4, 2), (28, 44)): {'bw': 19}, ((5, 1), (0, 2)): {'bw': 17}, ((5, 1), (2, 6)): {'bw': 17}, ((5, 1), (6, 13)): {'bw': 17}, ((5, 3), (0, 2)): {'bw': 28}, ((5, 3), (2, 6)): {'bw': 28}, ((6, 0), (1, 4)): {'bw': 15}, ((6, 0), (4, 10)): {'bw': 15}, ((6, 0), (10, 21)): {'bw': 15}, ((6, 0), (21, 53)): {'bw': 15}}",0.0,0.0,140.0,70.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -41}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -91}, 1: {'cpu': -83}, 2: {'cpu': -99}, 3: {'cpu': -99}, 4: {'cpu': -86}, 5: {'cpu': -82}, 6: {'cpu': -41}}, 'link_level': {(3, 1): {'bw': -67}, (3, 2): {'bw': -58}, (4, 1): {'bw': -40}, (4, 2): {'bw': -21}, (5, 1): {'bw': -40}, (5, 3): {'bw': -12}, (6, 0): {'bw': -53}, (6, 2): {'bw': 100.0}}, 'path_level': {(3, 1): {}, (3, 2): {}, (4, 1): {}, (4, 2): {}, (5, 1): {}, (5, 3): {}, (6, 0): {}, (6, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(3, 1): {'bw': 0}, (3, 2): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 0}, (5, 1): {'bw': 0}, (5, 3): {'bw': 0}, (6, 0): {'bw': 0}, (6, 2): {'bw': 100.0}}, 'path_level': {(3, 1): {}, (3, 2): {}, (4, 1): {}, (4, 2): {}, (5, 1): {}, (5, 3): {}, (6, 0): {}, (6, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,7.0,8.0
3,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,2,1,70.0,9419,4926,4493,0.00364077669902918,0.040162358470412274,2,1517.9691086083183,70.0,3,2,True,"{0: 13, 1: 0, 2: 1}","{(1, 0): [(0, 2), (2, 6), (6, 13)], (2, 1): [(1, 0)]}","{(0, 13): {'cpu': 0}, (1, 0): {'cpu': 15}, (2, 1): {'cpu': 3}}","{((1, 0), (0, 2)): {'bw': 49}, ((1, 0), (2, 6)): {'bw': 49}, ((1, 0), (6, 13)): {'bw': 49}, ((2, 1), (1, 0)): {'bw': 41}}",206.0,108.0,36.0,18.0,90.0,18.0,90.0,18.0,188.0,98.0,0.5242718446601942,312701.63637331355,163940.66372969837,795.8284647072736,Success,0.0,"{'node_level': {'cpu': -52}, 'link_level': {'bw': -51}, 'path_level': {}}","{'node_level': {0: {'cpu': -100}, 1: {'cpu': -81}, 2: {'cpu': -52}}, 'link_level': {(1, 0): {'bw': -8}, (2, 1): {'bw': -51}}, 'path_level': {(1, 0): {}, (2, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 1): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 1): {}}}",[],-51.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0
4,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,3,1,102.0,9419,4926,4493,0.00364077669902918,0.040162358470412274,3,8.310489934272583,102.0,10,27,False,"{0: 46, 1: 13, 2: 6, 3: 53}","{(1, 0): [(13, 6), (6, 14), (14, 30), (30, 46)], (3, 0): []}","{(0, 46): {'cpu': 5}, (1, 13): {'cpu': 13}, (2, 6): {'cpu': 20}, (3, 53): {'cpu': 18}}","{((1, 0), (13, 6)): {'bw': 18}, ((1, 0), (6, 14)): {'bw': 18}, ((1, 0), (14, 30)): {'bw': 18}, ((1, 0), (30, 46)): {'bw': 18}}",0.0,0.0,208.0,104.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -82}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -93}, 1: {'cpu': -87}, 2: {'cpu': -80}, 3: {'cpu': -82}}, 'link_level': {(1, 0): {'bw': -20}, (3, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (3, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (3, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (3, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,4.0,2.0
4,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,4,0,110.31048993427258,9419,4926,4493,0.00364077669902918,0.040162358470412274,3,8.310489934272583,102.0,10,27,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
5,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,5,1,122.0,9419,4926,4493,0.00364077669902918,0.040162358470412274,4,187.9773938487999,122.0,9,24,False,"{0: 40, 1: 46, 2: 13}","{(1, 0): [(46, 30), (30, 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, 24), (24, 40)], (2, 0): []}","{(0, 40): {'cpu': 5}, (1, 46): {'cpu': 3}, (2, 13): {'cpu': 7}}","{((1, 0), (46, 30)): {'bw': 3}, ((1, 0), (30, 14)): {'bw': 3}, ((1, 0), (14, 6)): {'bw': 3}, ((1, 0), (6, 2)): {'bw': 3}, ((1, 0), (2, 5)): {'bw': 3}, ((1, 0), (5, 11)): {'bw': 3}, ((1, 0), (11, 24)): {'bw': 3}, ((1, 0), (24, 40)): {'bw': 3}}",0.0,0.0,132.0,66.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -93}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -95}, 1: {'cpu': -95}, 2: {'cpu': -93}}, 'link_level': {(1, 0): {'bw': -19}, (2, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,3.0,2.0
6,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,6,1,144.0,9419,4926,4493,0.00364077669902918,0.040162358470412274,5,2308.465490617315,144.0,10,14,False,"{0: 28, 1: 13, 2: 59, 3: 40}","{(2, 1): [(59, 27), (27, 13)], (3, 2): []}","{(0, 28): {'cpu': 5}, (1, 13): {'cpu': 12}, (2, 59): {'cpu': 11}, (3, 40): {'cpu': 10}}","{((2, 1), (59, 27)): {'bw': 12}, ((2, 1), (27, 13)): {'bw': 12}}",0.0,0.0,176.0,88.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -90}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -94}, 1: {'cpu': -88}, 2: {'cpu': -89}, 3: {'cpu': -90}}, 'link_level': {(2, 1): {'bw': -42}, (3, 2): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (3, 2): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,4.0,2.0
7,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,7,1,172.0,9419,4926,4493,0.00364077669902918,0.040162358470412274,6,1077.265267639189,172.0,4,4,False,"{0: 6, 1: 59, 2: 0}","{(1, 0): [(59, 27), (27, 13), (13, 6)], (2, 1): []}","{(0, 6): {'cpu': 20}, (1, 59): {'cpu': 9}, (2, 0): {'cpu': 0}}","{((1, 0), (59, 27)): {'bw': 6}, ((1, 0), (27, 13)): {'bw': 6}, ((1, 0), (13, 6)): {'bw': 6}}",0.0,0.0,86.0,43.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -81}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 1: {'cpu': -91}, 2: {'cpu': -81}}, 'link_level': {(1, 0): {'bw': -32}, (2, 1): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 1): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,3.0,2.0
8,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,8,1,204.0,9419,4926,4493,0.00364077669902918,0.040162358470412274,7,10.071946596146812,204.0,9,18,False,"{0: 40, 1: 28, 2: 53, 3: 6}","{(3, 0): [(6, 2), (2, 5), (5, 11), (11, 24), (24, 40)], (3, 1): []}","{(0, 40): {'cpu': 19}, (1, 28): {'cpu': 2}, (2, 53): {'cpu': 12}, (3, 6): {'cpu': 10}}","{((3, 0), (6, 2)): {'bw': 12}, ((3, 0), (2, 5)): {'bw': 12}, ((3, 0), (5, 11)): {'bw': 12}, ((3, 0), (11, 24)): {'bw': 12}, ((3, 0), (24, 40)): {'bw': 12}}",0.0,0.0,144.0,72.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -90}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 1: {'cpu': -97}, 2: {'cpu': -88}, 3: {'cpu': -90}}, 'link_level': {(3, 0): {'bw': -10}, (3, 1): {'bw': 100.0}}, 'path_level': {(3, 0): {}, (3, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(3, 0): {'bw': 0}, (3, 1): {'bw': 100.0}}, 'path_level': {(3, 0): {}, (3, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,4.0,2.0
8,1,1,108.0,206.0,163940.66372969837,312701.63637331355,0.5242718446601942,0.5242718446601942,3,9,0,214.0719465961468,9419,4926,4493,0.00364077669902918,0.040162358470412274,7,10.071946596146812,204.0,9,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
