v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,9659,4735,4924,0.0,0.0,0,906.733098550513,22.0,10,20,False,"{7: np.int64(15), 0: np.int64(7), 5: np.int64(16), 1: np.int64(3), 3: np.int64(8), 6: np.int64(1), 8: np.int64(17), 2: np.int64(18), 4: np.int64(9), 9: np.int64(21)}","{(0, 1): [(np.int64(7), 3)], (0, 3): [(np.int64(7), 3), (3, np.int64(8))], (0, 6): []}","{(7, np.int64(15)): {'cpu': 10}, (0, np.int64(7)): {'cpu': 11}, (5, np.int64(16)): {'cpu': 19}, (1, np.int64(3)): {'cpu': 9}, (3, np.int64(8)): {'cpu': 11}, (6, np.int64(1)): {'cpu': 7}, (8, np.int64(17)): {'cpu': 13}, (2, np.int64(18)): {'cpu': 15}, (4, np.int64(9)): {'cpu': 2}, (9, np.int64(21)): {'cpu': 1}}","{((0, 1), (np.int64(7), 3)): {'bw': 18}, ((0, 3), (np.int64(7), 3)): {'bw': 25}, ((0, 3), (3, np.int64(8))): {'bw': 25}}",0.0,0.0,196.0,98.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,27.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {7: {'cpu': -84}, 0: {'cpu': -49}, 5: {'cpu': -60}, 1: {'cpu': -49}, 3: {'cpu': -82}, 6: {'cpu': -67}, 8: {'cpu': -76}, 2: {'cpu': -49}, 4: {'cpu': -89}, 9: {'cpu': -75}}, 'link_level': {(0, 1): {'bw': -43}, (0, 3): {'bw': -18}, (0, 6): {'bw': 27}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}}}","{'node_level': {7: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}, 8: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 27}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,3.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,51.0,9659,4735,4924,0.0,0.0,1,382.57393229659357,51.0,5,5,False,"{1: np.int64(15), 4: np.int64(7), 3: np.int64(16), 2: np.int64(3), 0: np.int64(8)}","{(0, 1): [(np.int64(8), 3), (3, 7), (7, np.int64(15))], (0, 4): []}","{(1, np.int64(15)): {'cpu': 7}, (4, np.int64(7)): {'cpu': 4}, (3, np.int64(16)): {'cpu': 17}, (2, np.int64(3)): {'cpu': 11}, (0, np.int64(8)): {'cpu': 0}}","{((0, 1), (np.int64(8), 3)): {'bw': 42}, ((0, 1), (3, 7)): {'bw': 42}, ((0, 1), (7, np.int64(15))): {'bw': 42}}",0.0,0.0,78.0,39.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,37.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -87}, 4: {'cpu': -56}, 3: {'cpu': -62}, 2: {'cpu': -47}, 0: {'cpu': -93}}, 'link_level': {(0, 1): {'bw': -19}, (0, 4): {'bw': 29}}, 'path_level': {(0, 1): {}, (0, 4): {}}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 37}}, 'path_level': {(0, 1): {}, (0, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,5.0,2.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,73.0,9659,4735,4924,0.0,0.0,2,745.7559213725051,73.0,10,20,False,"{1: np.int64(15), 2: np.int64(7), 4: np.int64(16), 9: np.int64(3), 5: np.int64(8), 6: np.int64(1), 3: np.int64(17), 0: np.int64(18), 8: np.int64(9), 7: np.int64(21)}","{(0, 1): [(np.int64(18), 8), (8, 3), (3, 7), (7, np.int64(15))], (0, 3): [(np.int64(18), 8), (8, np.int64(17))], (0, 5): [(np.int64(18), 8)], (1, 2): [(np.int64(15), 7)], (1, 3): []}","{(1, np.int64(15)): {'cpu': 19}, (2, np.int64(7)): {'cpu': 17}, (4, np.int64(16)): {'cpu': 20}, (9, np.int64(3)): {'cpu': 6}, (5, np.int64(8)): {'cpu': 10}, (6, np.int64(1)): {'cpu': 15}, (3, np.int64(17)): {'cpu': 9}, (0, np.int64(18)): {'cpu': 10}, (8, np.int64(9)): {'cpu': 8}, (7, np.int64(21)): {'cpu': 5}}","{((0, 1), (np.int64(18), 8)): {'bw': 33}, ((0, 1), (8, 3)): {'bw': 33}, ((0, 1), (3, 7)): {'bw': 33}, ((0, 1), (7, np.int64(15))): {'bw': 33}, ((0, 3), (np.int64(18), 8)): {'bw': 22}, ((0, 3), (8, np.int64(17))): {'bw': 22}, ((0, 5), (np.int64(18), 8)): {'bw': 18}, ((1, 2), (np.int64(15), 7)): {'bw': 50}}",0.0,0.0,238.0,119.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,9.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -75}, 2: {'cpu': -43}, 4: {'cpu': -59}, 9: {'cpu': -52}, 5: {'cpu': -83}, 6: {'cpu': -59}, 3: {'cpu': -80}, 0: {'cpu': -54}, 8: {'cpu': -83}, 7: {'cpu': -71}}, 'link_level': {(0, 1): {'bw': -28}, (0, 3): {'bw': -23}, (0, 5): {'bw': -5}, (1, 2): {'bw': -16}, (1, 3): {'bw': 9}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 5): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 9: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 8: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 9}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 5): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,5.0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,101.0,9659,4735,4924,0.0,0.0,3,131.2257067570419,101.0,10,27,False,"{8: np.int64(15), 7: np.int64(7), 6: np.int64(16), 1: np.int64(3), 3: np.int64(8), 9: np.int64(1), 5: np.int64(17), 0: np.int64(18), 2: np.int64(9), 4: np.int64(21)}","{(0, 2): [(np.int64(18), 8), (8, 3), (3, 1), (1, 4), (4, np.int64(9))], (0, 4): [(np.int64(18), 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(21))], (0, 7): [(np.int64(18), 8), (8, 3), (3, np.int64(7))], (0, 8): []}","{(8, np.int64(15)): {'cpu': 12}, (7, np.int64(7)): {'cpu': 10}, (6, np.int64(16)): {'cpu': 19}, (1, np.int64(3)): {'cpu': 7}, (3, np.int64(8)): {'cpu': 6}, (9, np.int64(1)): {'cpu': 5}, (5, np.int64(17)): {'cpu': 5}, (0, np.int64(18)): {'cpu': 0}, (2, np.int64(9)): {'cpu': 0}, (4, np.int64(21)): {'cpu': 0}}","{((0, 2), (np.int64(18), 8)): {'bw': 3}, ((0, 2), (8, 3)): {'bw': 3}, ((0, 2), (3, 1)): {'bw': 3}, ((0, 2), (1, 4)): {'bw': 3}, ((0, 2), (4, np.int64(9))): {'bw': 3}, ((0, 4), (np.int64(18), 8)): {'bw': 39}, ((0, 4), (8, 3)): {'bw': 39}, ((0, 4), (3, 1)): {'bw': 39}, ((0, 4), (1, 4)): {'bw': 39}, ((0, 4), (4, 10)): {'bw': 39}, ((0, 4), (10, np.int64(21))): {'bw': 39}, ((0, 7), (np.int64(18), 8)): {'bw': 32}, ((0, 7), (8, 3)): {'bw': 32}, ((0, 7), (3, np.int64(7))): {'bw': 32}}",0.0,0.0,128.0,64.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,61.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': -82}, 7: {'cpu': -50}, 6: {'cpu': -60}, 1: {'cpu': -51}, 3: {'cpu': -87}, 9: {'cpu': -69}, 5: {'cpu': -84}, 0: {'cpu': -64}, 2: {'cpu': -91}, 4: {'cpu': -76}}, 'link_level': {(0, 2): {'bw': -63}, (0, 4): {'bw': -24}, (0, 7): {'bw': -4}, (0, 8): {'bw': 30}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 7): {}, (0, 8): {}}}","{'node_level': {8: {'cpu': 0}, 7: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 9: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 61}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 7): {}, (0, 8): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,4.0
5,1,1,50.0,50.0,84020.59999041908,84020.59999041908,1.0,1.0,2,4,1,134.0,9609,4709,4900,0.005491024287222812,0.004874086108854536,4,1680.4119998083818,134.0,2,1,True,"{1: np.int64(15), 0: np.int64(7)}","{(0, 1): [(np.int64(7), 15)]}","{(1, np.int64(15)): {'cpu': 20}, (0, np.int64(7)): {'cpu': 6}}","{((0, 1), (np.int64(7), 15)): {'bw': 24}}",50.0,50.0,52.0,26.0,24.0,26.0,24.0,26.0,24.0,0.0,1.0,84020.59999041908,84020.59999041908,1680.4119998083818,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -74}, 0: {'cpu': -54}}, 'link_level': {(0, 1): {'bw': -75}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
6,1,1,50.0,50.0,84020.59999041908,84020.59999041908,1.0,1.0,2,5,1,159.0,9609,4709,4900,0.005491024287222812,0.004874086108854536,5,695.2060282383483,159.0,7,12,False,"{4: np.int64(12), 5: np.int64(5), 2: np.int64(26), 6: np.int64(11), 1: np.int64(25), 0: np.int64(2), 3: np.int64(6)}","{(0, 3): [(np.int64(2), 6)], (0, 4): [(np.int64(2), 5), (5, np.int64(12))], (1, 3): []}","{(4, np.int64(12)): {'cpu': 7}, (5, np.int64(5)): {'cpu': 10}, (2, np.int64(26)): {'cpu': 12}, (6, np.int64(11)): {'cpu': 19}, (1, np.int64(25)): {'cpu': 6}, (0, np.int64(2)): {'cpu': 3}, (3, np.int64(6)): {'cpu': 0}}","{((0, 3), (np.int64(2), 6)): {'bw': 47}, ((0, 4), (np.int64(2), 5)): {'bw': 8}, ((0, 4), (5, np.int64(12))): {'bw': 8}}",0.0,0.0,114.0,57.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,23.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -81}, 5: {'cpu': -61}, 2: {'cpu': -64}, 6: {'cpu': -52}, 1: {'cpu': -45}, 0: {'cpu': -50}, 3: {'cpu': -69}}, 'link_level': {(0, 3): {'bw': -21}, (0, 4): {'bw': -72}, (1, 3): {'bw': 23}}, 'path_level': {(0, 3): {}, (0, 4): {}, (1, 3): {}}}","{'node_level': {4: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 3): {'bw': 23}}, 'path_level': {(0, 3): {}, (0, 4): {}, (1, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,7.0,3.0
7,2,2,225.0,242.0,120789.33714247667,124361.15732296226,0.9297520661157025,0.9712786511691132,7,6,1,182.0,9417,4651,4766,0.01774023231256605,0.03208773354995942,6,210.10706944032904,182.0,5,5,True,"{0: np.int64(12), 1: np.int64(5), 3: np.int64(26), 4: np.int64(11), 2: np.int64(25)}","{(0, 1): [(np.int64(12), 5)], (0, 2): [(np.int64(12), 25)], (0, 3): [(np.int64(12), 26)], (1, 2): [(np.int64(5), 12), (12, np.int64(25))], (1, 4): [(np.int64(5), 11)]}","{(0, np.int64(12)): {'cpu': 14}, (1, np.int64(5)): {'cpu': 18}, (3, np.int64(26)): {'cpu': 9}, (4, np.int64(11)): {'cpu': 15}, (2, np.int64(25)): {'cpu': 2}}","{((0, 1), (np.int64(12), 5)): {'bw': 33}, ((0, 2), (np.int64(12), 25)): {'bw': 24}, ((0, 3), (np.int64(12), 26)): {'bw': 33}, ((1, 2), (np.int64(5), 12)): {'bw': 17}, ((1, 2), (12, np.int64(25))): {'bw': 17}, ((1, 4), (np.int64(5), 11)): {'bw': 10}}",192.0,175.0,116.0,58.0,117.0,58.0,117.0,58.0,134.0,17.0,0.9114583333333334,40340.557332543176,36768.73715205758,191.50383933363324,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -74}, 1: {'cpu': -53}, 3: {'cpu': -67}, 4: {'cpu': -56}, 2: {'cpu': -49}}, 'link_level': {(0, 1): {'bw': -47}, (0, 2): {'bw': -74}, (0, 3): {'bw': -53}, (1, 2): {'bw': -30}, (1, 4): {'bw': -77}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0
8,2,2,225.0,242.0,120789.33714247667,124361.15732296226,0.9297520661157025,0.9712786511691132,7,7,1,204.0,9417,4651,4766,0.01774023231256605,0.03208773354995942,7,1483.3552248166907,204.0,7,9,False,"{5: np.int64(28), 2: np.int64(13), 4: np.int64(6), 1: np.int64(14), 3: np.int64(30), 0: np.int64(29), 6: np.int64(2)}","{(0, 4): [(np.int64(29), 14), (14, np.int64(6))], (0, 6): [(np.int64(29), 14), (14, 6), (6, np.int64(2))], (1, 2): [(np.int64(14), 6), (6, np.int64(13))], (1, 5): []}","{(5, np.int64(28)): {'cpu': 16}, (2, np.int64(13)): {'cpu': 19}, (4, np.int64(6)): {'cpu': 10}, (1, np.int64(14)): {'cpu': 16}, (3, np.int64(30)): {'cpu': 17}, (0, np.int64(29)): {'cpu': 5}, (6, np.int64(2)): {'cpu': 2}}","{((0, 4), (np.int64(29), 14)): {'bw': 15}, ((0, 4), (14, np.int64(6))): {'bw': 15}, ((0, 6), (np.int64(29), 14)): {'bw': 45}, ((0, 6), (14, 6)): {'bw': 45}, ((0, 6), (6, np.int64(2))): {'bw': 45}, ((1, 2), (np.int64(14), 6)): {'bw': 8}, ((1, 2), (6, np.int64(13))): {'bw': 8}}",0.0,0.0,170.0,85.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,17.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -74}, 2: {'cpu': -63}, 4: {'cpu': -59}, 1: {'cpu': -54}, 3: {'cpu': -66}, 0: {'cpu': -91}, 6: {'cpu': -51}}, 'link_level': {(0, 4): {'bw': -56}, (0, 6): {'bw': -11}, (1, 2): {'bw': -15}, (1, 5): {'bw': 17}}, 'path_level': {(0, 4): {}, (0, 6): {}, (1, 2): {}, (1, 5): {}}}","{'node_level': {5: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 17}}, 'path_level': {(0, 4): {}, (0, 6): {}, (1, 2): {}, (1, 5): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,7.0,4.0
9,2,2,225.0,242.0,120789.33714247667,124361.15732296226,0.9297520661157025,0.9712786511691132,7,8,1,224.0,9417,4651,4766,0.01774023231256605,0.03208773354995942,8,602.8400954844434,224.0,9,21,False,"{7: np.int64(28), 2: np.int64(13), 1: np.int64(6), 5: np.int64(14), 3: np.int64(30), 6: np.int64(29), 8: np.int64(2), 4: np.int64(27), 0: np.int64(0)}","{(0, 1): [(np.int64(0), 2), (2, np.int64(6))], (0, 6): [(np.int64(0), 2), (2, 6), (6, 14), (14, np.int64(29))], (1, 2): [(np.int64(6), 13)], (1, 3): [(np.int64(6), 14), (14, np.int64(30))], (1, 4): [(np.int64(6), 13), (13, np.int64(27))], (1, 6): []}","{(7, np.int64(28)): {'cpu': 18}, (2, np.int64(13)): {'cpu': 11}, (1, np.int64(6)): {'cpu': 12}, (5, np.int64(14)): {'cpu': 12}, (3, np.int64(30)): {'cpu': 9}, (6, np.int64(29)): {'cpu': 7}, (8, np.int64(2)): {'cpu': 6}, (4, np.int64(27)): {'cpu': 3}, (0, np.int64(0)): {'cpu': 6}}","{((0, 1), (np.int64(0), 2)): {'bw': 6}, ((0, 1), (2, np.int64(6))): {'bw': 6}, ((0, 6), (np.int64(0), 2)): {'bw': 28}, ((0, 6), (2, 6)): {'bw': 28}, ((0, 6), (6, 14)): {'bw': 28}, ((0, 6), (14, np.int64(29))): {'bw': 28}, ((1, 2), (np.int64(6), 13)): {'bw': 14}, ((1, 3), (np.int64(6), 14)): {'bw': 31}, ((1, 3), (14, np.int64(30))): {'bw': 31}, ((1, 4), (np.int64(6), 13)): {'bw': 7}, ((1, 4), (13, np.int64(27))): {'bw': 7}}",0.0,0.0,168.0,84.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,31.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {7: {'cpu': -72}, 2: {'cpu': -71}, 1: {'cpu': -57}, 5: {'cpu': -58}, 3: {'cpu': -74}, 6: {'cpu': -89}, 8: {'cpu': -47}, 4: {'cpu': -52}, 0: {'cpu': -86}}, 'link_level': {(0, 1): {'bw': -60}, (0, 6): {'bw': -32}, (1, 2): {'bw': -84}, (1, 3): {'bw': -24}, (1, 4): {'bw': -70}, (1, 6): {'bw': 25}}, 'path_level': {(0, 1): {}, (0, 6): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (1, 6): {}}}","{'node_level': {7: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}, 8: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 31}}, 'path_level': {(0, 1): {}, (0, 6): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (1, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,6.0
9,2,2,225.0,242.0,120789.33714247667,124361.15732296226,0.9297520661157025,0.9712786511691132,7,9,0,232.2257067570419,9417,4651,4766,0.01774023231256605,0.03208773354995942,3,131.2257067570419,101.0,10,27,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
