v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,9202,4586,4616,0.0,0.0,0,27.93502765653346,22.0,7,8,False,"{0: np.int64(1), 1: np.int64(43), 2: np.int64(16), 3: np.int64(8), 4: np.int64(51), 5: np.int64(29), 6: np.int64(61)}","{(0, 3): [(np.int64(1), 3), (3, 8)], (0, 4): [(np.int64(1), 4), (4, 9), (9, 19), (19, 51)], (0, 6): [(np.int64(1), 0), (0, 2), (2, 6), (6, 14), (14, 29), (29, 61)], (1, 3): []}","{(0, np.int64(1)): {'cpu': 17}, (1, np.int64(43)): {'cpu': 3}, (2, np.int64(16)): {'cpu': 3}, (3, np.int64(8)): {'cpu': 1}, (4, np.int64(51)): {'cpu': 19}, (5, np.int64(29)): {'cpu': 4}, (6, np.int64(61)): {'cpu': 7}}","{((0, 3), (np.int64(1), 3)): {'bw': 42}, ((0, 3), (3, 8)): {'bw': 42}, ((0, 4), (np.int64(1), 4)): {'bw': 10}, ((0, 4), (4, 9)): {'bw': 10}, ((0, 4), (9, 19)): {'bw': 10}, ((0, 4), (19, 51)): {'bw': 10}, ((0, 6), (np.int64(1), 0)): {'bw': 29}, ((0, 6), (0, 2)): {'bw': 29}, ((0, 6), (2, 6)): {'bw': 29}, ((0, 6), (6, 14)): {'bw': 29}, ((0, 6), (14, 29)): {'bw': 29}, ((0, 6), (29, 61)): {'bw': 29}}",0.0,0.0,108.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 1: {'cpu': -79}, 2: {'cpu': -48}, 3: {'cpu': -70}, 4: {'cpu': -42}, 5: {'cpu': -62}, 6: {'cpu': -60}}, 'link_level': {(0, 3): {'bw': -49}, (0, 4): {'bw': -45}, (0, 6): {'bw': -22}, (1, 3): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,7.0,4.0
2,1,1,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,1,1,49.0,8960,4582,4378,0.0008722197993894509,0.051559792027729645,1,111.56960372207224,49.0,2,1,True,"{0: np.int64(61), 1: np.int64(24)}","{(0, 1): [(np.int64(61), 29), (29, 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, 24)]}","{(0, np.int64(61)): {'cpu': 0}, (1, np.int64(24)): {'cpu': 4}}","{((0, 1), (np.int64(61), 29)): {'bw': 34}, ((0, 1), (29, 14)): {'bw': 34}, ((0, 1), (14, 6)): {'bw': 34}, ((0, 1), (6, 2)): {'bw': 34}, ((0, 1), (2, 5)): {'bw': 34}, ((0, 1), (5, 11)): {'bw': 34}, ((0, 1), (11, 24)): {'bw': 34}}",242.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,238.0,204.0,0.15702479338842976,26999.844100741484,4239.644941438745,17.51919397288738,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -67}, 1: {'cpu': -71}}, 'link_level': {(0, 1): {'bw': -17}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
2,1,1,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,2,0,49.935027656533464,8960,4582,4378,0.0008722197993894509,0.051559792027729645,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
3,1,1,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,3,1,68.0,8960,4582,4378,0.0008722197993894509,0.051559792027729645,2,9.347735385023263,68.0,5,6,False,"{0: np.int64(20), 1: np.int64(26), 2: np.int64(12), 3: np.int64(18), 4: np.int64(43)}","{(0, 1): [(np.int64(20), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, 26)], (0, 3): [(np.int64(20), 9), (9, 4), (4, 1), (1, 3), (3, 8), (8, 18)], (1, 3): []}","{(0, np.int64(20)): {'cpu': 13}, (1, np.int64(26)): {'cpu': 1}, (2, np.int64(12)): {'cpu': 2}, (3, np.int64(18)): {'cpu': 2}, (4, np.int64(43)): {'cpu': 19}}","{((0, 1), (np.int64(20), 9)): {'bw': 12}, ((0, 1), (9, 4)): {'bw': 12}, ((0, 1), (4, 1)): {'bw': 12}, ((0, 1), (1, 0)): {'bw': 12}, ((0, 1), (0, 2)): {'bw': 12}, ((0, 1), (2, 5)): {'bw': 12}, ((0, 1), (5, 12)): {'bw': 12}, ((0, 1), (12, 26)): {'bw': 12}, ((0, 3), (np.int64(20), 9)): {'bw': 30}, ((0, 3), (9, 4)): {'bw': 30}, ((0, 3), (4, 1)): {'bw': 30}, ((0, 3), (1, 3)): {'bw': 30}, ((0, 3), (3, 8)): {'bw': 30}, ((0, 3), (8, 18)): {'bw': 30}}",0.0,0.0,74.0,37.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -83}, 1: {'cpu': -57}, 2: {'cpu': -54}, 3: {'cpu': -87}, 4: {'cpu': -63}}, 'link_level': {(0, 1): {'bw': -5}, (0, 3): {'bw': -28}, (1, 3): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,5.0,3.0
3,1,1,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,4,0,77.34773538502327,8960,4582,4378,0.0008722197993894509,0.051559792027729645,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
4,1,1,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,5,1,105.0,8960,4582,4378,0.0008722197993894509,0.051559792027729645,3,789.206363214473,105.0,5,5,False,"{0: np.int64(55), 1: np.int64(19), 2: np.int64(57), 3: np.int64(29), 4: np.int64(6)}","{(0, 2): []}","{(0, np.int64(55)): {'cpu': 19}, (1, np.int64(19)): {'cpu': 12}, (2, np.int64(57)): {'cpu': 17}, (3, np.int64(29)): {'cpu': 0}, (4, np.int64(6)): {'cpu': 1}}",{},0.0,0.0,98.0,49.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -31}, 1: {'cpu': -61}, 2: {'cpu': -69}, 3: {'cpu': -66}, 4: {'cpu': -58}}, 'link_level': {(0, 2): {'bw': 100.0}}, 'path_level': {(0, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 100.0}}, 'path_level': {(0, 2): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,5.0,1.0
5,1,1,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,6,1,131.0,8960,4582,4378,0.0008722197993894509,0.051559792027729645,4,126.75285601976255,131.0,9,10,False,"{0: np.int64(45), 1: np.int64(12), 2: np.int64(35), 3: np.int64(11), 4: np.int64(50), 5: np.int64(21), 6: np.int64(19), 7: np.int64(28), 8: np.int64(42)}","{(0, 2): [(np.int64(45), 29), (29, 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 4), (4, 9), (9, 19), (19, 35)], (1, 4): [(np.int64(12), 5), (5, 2), (2, 0), (0, 1), (1, 3), (3, 8), (8, 18), (18, 50)], (1, 6): []}","{(0, np.int64(45)): {'cpu': 2}, (1, np.int64(12)): {'cpu': 1}, (2, np.int64(35)): {'cpu': 13}, (3, np.int64(11)): {'cpu': 19}, (4, np.int64(50)): {'cpu': 15}, (5, np.int64(21)): {'cpu': 17}, (6, np.int64(19)): {'cpu': 4}, (7, np.int64(28)): {'cpu': 7}, (8, np.int64(42)): {'cpu': 6}}","{((0, 2), (np.int64(45), 29)): {'bw': 9}, ((0, 2), (29, 14)): {'bw': 9}, ((0, 2), (14, 6)): {'bw': 9}, ((0, 2), (6, 2)): {'bw': 9}, ((0, 2), (2, 0)): {'bw': 9}, ((0, 2), (0, 1)): {'bw': 9}, ((0, 2), (1, 4)): {'bw': 9}, ((0, 2), (4, 9)): {'bw': 9}, ((0, 2), (9, 19)): {'bw': 9}, ((0, 2), (19, 35)): {'bw': 9}, ((1, 4), (np.int64(12), 5)): {'bw': 15}, ((1, 4), (5, 2)): {'bw': 15}, ((1, 4), (2, 0)): {'bw': 15}, ((1, 4), (0, 1)): {'bw': 15}, ((1, 4), (1, 3)): {'bw': 15}, ((1, 4), (3, 8)): {'bw': 15}, ((1, 4), (8, 18)): {'bw': 15}, ((1, 4), (18, 50)): {'bw': 15}}",0.0,0.0,168.0,84.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -57}, 1: {'cpu': -55}, 2: {'cpu': -72}, 3: {'cpu': -54}, 4: {'cpu': -70}, 5: {'cpu': -57}, 6: {'cpu': -69}, 7: {'cpu': -63}, 8: {'cpu': -83}}, 'link_level': {(0, 2): {'bw': -8}, (1, 4): {'bw': -2}, (1, 6): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,3.0
6,1,1,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,7,1,155.0,8960,4582,4378,0.0008722197993894509,0.051559792027729645,5,211.82855231649557,155.0,5,6,False,"{0: np.int64(13), 1: np.int64(37), 2: np.int64(6), 3: np.int64(29), 4: np.int64(27)}","{(0, 2): [(np.int64(13), 6)], (0, 4): [(np.int64(13), 27)], (1, 2): [(np.int64(37), 21), (21, 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6)], (1, 4): []}","{(0, np.int64(13)): {'cpu': 19}, (1, np.int64(37)): {'cpu': 16}, (2, np.int64(6)): {'cpu': 12}, (3, np.int64(29)): {'cpu': 3}, (4, np.int64(27)): {'cpu': 13}}","{((0, 2), (np.int64(13), 6)): {'bw': 2}, ((0, 4), (np.int64(13), 27)): {'bw': 20}, ((1, 2), (np.int64(37), 21)): {'bw': 3}, ((1, 2), (21, 10)): {'bw': 3}, ((1, 2), (10, 4)): {'bw': 3}, ((1, 2), (4, 1)): {'bw': 3}, ((1, 2), (1, 0)): {'bw': 3}, ((1, 2), (0, 2)): {'bw': 3}, ((1, 2), (2, 6)): {'bw': 3}}",0.0,0.0,126.0,63.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -55}, 1: {'cpu': -83}, 2: {'cpu': -47}, 3: {'cpu': -63}, 4: {'cpu': -46}}, 'link_level': {(0, 2): {'bw': -66}, (0, 4): {'bw': -42}, (1, 2): {'bw': -14}, (1, 4): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,5.0,4.0
6,1,0,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,8,0,160.56960372207226,9202,4586,4616,0.0,0.0,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
7,1,0,38.0,242.0,4239.644941438745,26999.844100741484,0.15702479338842976,0.15702479338842976,2,9,1,181.0,9202,4586,4616,0.0,0.0,6,1316.109436881733,181.0,7,9,False,"{0: np.int64(0), 1: np.int64(60), 2: np.int64(31), 3: np.int64(59), 4: np.int64(16), 5: np.int64(41), 6: np.int64(14)}","{(0, 2): [(np.int64(0), 1), (1, 3), (3, 7), (7, 15), (15, 31)], (1, 2): []}","{(0, np.int64(0)): {'cpu': 10}, (1, np.int64(60)): {'cpu': 10}, (2, np.int64(31)): {'cpu': 5}, (3, np.int64(59)): {'cpu': 10}, (4, np.int64(16)): {'cpu': 8}, (5, np.int64(41)): {'cpu': 15}, (6, np.int64(14)): {'cpu': 4}}","{((0, 2), (np.int64(0), 1)): {'bw': 22}, ((0, 2), (1, 3)): {'bw': 22}, ((0, 2), (3, 7)): {'bw': 22}, ((0, 2), (7, 15)): {'bw': 22}, ((0, 2), (15, 31)): {'bw': 22}}",0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -84}, 1: {'cpu': -80}, 2: {'cpu': -60}, 3: {'cpu': -78}, 4: {'cpu': -43}, 5: {'cpu': -49}, 6: {'cpu': -70}}, 'link_level': {(0, 2): {'bw': -28}, (1, 2): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,7.0,2.0
