v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15.0,9504,4874,4630,0.0,0.0,0,751.6116744769311,15.0,10,19,False,"{0: np.int64(34), 1: np.int64(39), 2: np.int64(60), 3: np.int64(59), 4: np.int64(21), 5: np.int64(30), 6: np.int64(48), 7: np.int64(25), 8: np.int64(47), 9: np.int64(6)}","{(0, 3): [(np.int64(34), 18), (18, 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, 27), (27, 59)], (0, 4): []}","{(0, np.int64(34)): {'cpu': 0}, (1, np.int64(39)): {'cpu': 20}, (2, np.int64(60)): {'cpu': 6}, (3, np.int64(59)): {'cpu': 2}, (4, np.int64(21)): {'cpu': 13}, (5, np.int64(30)): {'cpu': 1}, (6, np.int64(48)): {'cpu': 12}, (7, np.int64(25)): {'cpu': 10}, (8, np.int64(47)): {'cpu': 3}, (9, np.int64(6)): {'cpu': 3}}","{((0, 3), (np.int64(34), 18)): {'bw': 43}, ((0, 3), (18, 8)): {'bw': 43}, ((0, 3), (8, 3)): {'bw': 43}, ((0, 3), (3, 1)): {'bw': 43}, ((0, 3), (1, 0)): {'bw': 43}, ((0, 3), (0, 2)): {'bw': 43}, ((0, 3), (2, 6)): {'bw': 43}, ((0, 3), (6, 13)): {'bw': 43}, ((0, 3), (13, 27)): {'bw': 43}, ((0, 3), (27, 59)): {'bw': 43}}",0.0,0.0,140.0,70.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -96}, 1: {'cpu': -32}, 2: {'cpu': -85}, 3: {'cpu': -57}, 4: {'cpu': -40}, 5: {'cpu': -52}, 6: {'cpu': -77}, 7: {'cpu': -83}, 8: {'cpu': -96}, 9: {'cpu': -65}}, 'link_level': {(0, 3): {'bw': -19}, (0, 4): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,2.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,43.0,9504,4874,4630,0.0,0.0,1,750.5227476258572,43.0,10,17,False,"{0: np.int64(0), 1: np.int64(54), 2: np.int64(22), 3: np.int64(4), 4: np.int64(42), 5: np.int64(20), 6: np.int64(58), 7: np.int64(7), 8: np.int64(25), 9: np.int64(19)}","{(0, 1): [(np.int64(0), 1), (1, 4), (4, 10), (10, 22), (22, 54)], (0, 4): [(np.int64(0), 2), (2, 5), (5, 12), (12, 26), (26, 42)], (0, 6): []}","{(0, np.int64(0)): {'cpu': 11}, (1, np.int64(54)): {'cpu': 10}, (2, np.int64(22)): {'cpu': 14}, (3, np.int64(4)): {'cpu': 17}, (4, np.int64(42)): {'cpu': 20}, (5, np.int64(20)): {'cpu': 5}, (6, np.int64(58)): {'cpu': 8}, (7, np.int64(7)): {'cpu': 14}, (8, np.int64(25)): {'cpu': 20}, (9, np.int64(19)): {'cpu': 3}}","{((0, 1), (np.int64(0), 1)): {'bw': 10}, ((0, 1), (1, 4)): {'bw': 10}, ((0, 1), (4, 10)): {'bw': 10}, ((0, 1), (10, 22)): {'bw': 10}, ((0, 1), (22, 54)): {'bw': 10}, ((0, 4), (np.int64(0), 2)): {'bw': 32}, ((0, 4), (2, 5)): {'bw': 32}, ((0, 4), (5, 12)): {'bw': 32}, ((0, 4), (12, 26)): {'bw': 32}, ((0, 4), (26, 42)): {'bw': 32}}",0.0,0.0,244.0,122.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -79}, 1: {'cpu': -81}, 2: {'cpu': -74}, 3: {'cpu': -55}, 4: {'cpu': -42}, 5: {'cpu': -84}, 6: {'cpu': -64}, 7: {'cpu': -47}, 8: {'cpu': -73}, 9: {'cpu': -84}}, 'link_level': {(0, 1): {'bw': -50}, (0, 4): {'bw': -27}, (0, 6): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,3.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,65.0,9504,4874,4630,0.0,0.0,2,349.3600929825318,65.0,8,17,False,"{0: np.int64(43), 1: np.int64(5), 2: np.int64(20), 3: np.int64(47), 4: np.int64(32), 5: np.int64(31), 6: np.int64(22), 7: np.int64(44)}","{(0, 1): [(np.int64(43), 27), (27, 13), (13, 6), (6, 2), (2, 5)], (0, 3): [(np.int64(43), 27), (27, 13), (13, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 15), (15, 47)], (0, 6): []}","{(0, np.int64(43)): {'cpu': 20}, (1, np.int64(5)): {'cpu': 20}, (2, np.int64(20)): {'cpu': 9}, (3, np.int64(47)): {'cpu': 1}, (4, np.int64(32)): {'cpu': 6}, (5, np.int64(31)): {'cpu': 15}, (6, np.int64(22)): {'cpu': 6}, (7, np.int64(44)): {'cpu': 15}}","{((0, 1), (np.int64(43), 27)): {'bw': 50}, ((0, 1), (27, 13)): {'bw': 50}, ((0, 1), (13, 6)): {'bw': 50}, ((0, 1), (6, 2)): {'bw': 50}, ((0, 1), (2, 5)): {'bw': 50}, ((0, 3), (np.int64(43), 27)): {'bw': 15}, ((0, 3), (27, 13)): {'bw': 15}, ((0, 3), (13, 6)): {'bw': 15}, ((0, 3), (6, 2)): {'bw': 15}, ((0, 3), (2, 0)): {'bw': 15}, ((0, 3), (0, 1)): {'bw': 15}, ((0, 3), (1, 3)): {'bw': 15}, ((0, 3), (3, 7)): {'bw': 15}, ((0, 3), (7, 15)): {'bw': 15}, ((0, 3), (15, 47)): {'bw': 15}}",0.0,0.0,184.0,92.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -80}, 1: {'cpu': -73}, 2: {'cpu': -80}, 3: {'cpu': -98}, 4: {'cpu': -68}, 5: {'cpu': -40}, 6: {'cpu': -82}, 7: {'cpu': -39}}, 'link_level': {(0, 1): {'bw': -20}, (0, 3): {'bw': -5}, (0, 6): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,8.0,3.0
4,1,1,60.0,70.0,94221.072032317,109924.58403770317,0.8571428571428571,0.8571428571428571,4,3,1,82.0,9434,4839,4595,0.0071809601969634596,0.0075593952483801186,3,1570.3512005386167,82.0,4,4,True,"{0: np.int64(2), 1: np.int64(4), 2: np.int64(28), 3: np.int64(9)}","{(0, 1): [(np.int64(2), 0), (0, 1), (1, 4)], (0, 2): [(np.int64(2), 6), (6, 13), (13, 28)], (1, 3): [(np.int64(4), 9)], (2, 3): [(np.int64(28), 13), (13, 6), (6, 2), (2, 0), (0, 1), (1, 4), (4, 9)]}","{(0, np.int64(2)): {'cpu': 14}, (1, np.int64(4)): {'cpu': 18}, (2, np.int64(28)): {'cpu': 2}, (3, np.int64(9)): {'cpu': 1}}","{((0, 1), (np.int64(2), 0)): {'bw': 2}, ((0, 1), (0, 1)): {'bw': 2}, ((0, 1), (1, 4)): {'bw': 2}, ((0, 2), (np.int64(2), 6)): {'bw': 3}, ((0, 2), (6, 13)): {'bw': 3}, ((0, 2), (13, 28)): {'bw': 3}, ((1, 3), (np.int64(4), 9)): {'bw': 20}, ((2, 3), (np.int64(28), 13)): {'bw': 0}, ((2, 3), (13, 6)): {'bw': 0}, ((2, 3), (6, 2)): {'bw': 0}, ((2, 3), (2, 0)): {'bw': 0}, ((2, 3), (0, 1)): {'bw': 0}, ((2, 3), (1, 4)): {'bw': 0}, ((2, 3), (4, 9)): {'bw': 0}}",70.0,60.0,70.0,35.0,25.0,35.0,25.0,35.0,35.0,10.0,0.8571428571428571,109924.58403770317,94221.072032317,1346.0153147473857,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 1: {'cpu': -54}, 2: {'cpu': -90}, 3: {'cpu': -56}}, 'link_level': {(0, 1): {'bw': -67}, (0, 2): {'bw': -73}, (1, 3): {'bw': -40}, (2, 3): {'bw': -40}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 3): {}, (2, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 3): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 3): {}, (2, 3): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,4.0
5,1,1,60.0,70.0,94221.072032317,109924.58403770317,0.8571428571428571,0.8571428571428571,4,4,1,110.0,9434,4839,4595,0.0071809601969634596,0.0075593952483801186,4,201.63903511487771,110.0,10,23,False,"{0: np.int64(49), 1: np.int64(40), 2: np.int64(21), 3: np.int64(15), 4: np.int64(23), 5: np.int64(13), 6: np.int64(11), 7: np.int64(2), 8: np.int64(17), 9: np.int64(25)}","{(0, 1): [(np.int64(49), 17), (17, 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, 24), (24, 40)], (0, 2): []}","{(0, np.int64(49)): {'cpu': 9}, (1, np.int64(40)): {'cpu': 20}, (2, np.int64(21)): {'cpu': 10}, (3, np.int64(15)): {'cpu': 6}, (4, np.int64(23)): {'cpu': 0}, (5, np.int64(13)): {'cpu': 17}, (6, np.int64(11)): {'cpu': 5}, (7, np.int64(2)): {'cpu': 12}, (8, np.int64(17)): {'cpu': 9}, (9, np.int64(25)): {'cpu': 10}}","{((0, 1), (np.int64(49), 17)): {'bw': 33}, ((0, 1), (17, 8)): {'bw': 33}, ((0, 1), (8, 3)): {'bw': 33}, ((0, 1), (3, 1)): {'bw': 33}, ((0, 1), (1, 0)): {'bw': 33}, ((0, 1), (0, 2)): {'bw': 33}, ((0, 1), (2, 5)): {'bw': 33}, ((0, 1), (5, 11)): {'bw': 33}, ((0, 1), (11, 24)): {'bw': 33}, ((0, 1), (24, 40)): {'bw': 33}}",0.0,0.0,196.0,98.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -87}, 1: {'cpu': -46}, 2: {'cpu': -43}, 3: {'cpu': -91}, 4: {'cpu': -54}, 5: {'cpu': -44}, 6: {'cpu': -94}, 7: {'cpu': -69}, 8: {'cpu': -67}, 9: {'cpu': -83}}, 'link_level': {(0, 1): {'bw': -29}, (0, 2): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,2.0
6,1,1,60.0,70.0,94221.072032317,109924.58403770317,0.8571428571428571,0.8571428571428571,4,5,1,131.0,9434,4839,4595,0.0071809601969634596,0.0075593952483801186,5,328.3672823909719,131.0,9,21,False,"{0: np.int64(56), 1: np.int64(2), 2: np.int64(8), 3: np.int64(38), 4: np.int64(49), 5: np.int64(25), 6: np.int64(47), 7: np.int64(40), 8: np.int64(62)}","{(0, 2): [(np.int64(56), 24), (24, 11), (11, 5), (5, 2), (2, 0), (0, 1), (1, 3), (3, 8)], (0, 3): []}","{(0, np.int64(56)): {'cpu': 1}, (1, np.int64(2)): {'cpu': 20}, (2, np.int64(8)): {'cpu': 11}, (3, np.int64(38)): {'cpu': 12}, (4, np.int64(49)): {'cpu': 1}, (5, np.int64(25)): {'cpu': 16}, (6, np.int64(47)): {'cpu': 19}, (7, np.int64(40)): {'cpu': 11}, (8, np.int64(62)): {'cpu': 19}}","{((0, 2), (np.int64(56), 24)): {'bw': 24}, ((0, 2), (24, 11)): {'bw': 24}, ((0, 2), (11, 5)): {'bw': 24}, ((0, 2), (5, 2)): {'bw': 24}, ((0, 2), (2, 0)): {'bw': 24}, ((0, 2), (0, 1)): {'bw': 24}, ((0, 2), (1, 3)): {'bw': 24}, ((0, 2), (3, 8)): {'bw': 24}}",0.0,0.0,220.0,110.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -57}, 1: {'cpu': -61}, 2: {'cpu': -79}, 3: {'cpu': -69}, 4: {'cpu': -95}, 5: {'cpu': -77}, 6: {'cpu': -80}, 7: {'cpu': -55}, 8: {'cpu': -57}}, 'link_level': {(0, 2): {'bw': -38}, (0, 3): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 3): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,2.0
7,1,1,60.0,70.0,94221.072032317,109924.58403770317,0.8571428571428571,0.8571428571428571,4,6,1,153.0,9434,4839,4595,0.0071809601969634596,0.0075593952483801186,6,689.905709121674,153.0,4,5,False,"{0: np.int64(29), 1: np.int64(12), 2: np.int64(57), 3: np.int64(43)}","{(0, 1): [(np.int64(29), 14), (14, 6), (6, 2), (2, 5), (5, 12)], (0, 2): []}","{(0, np.int64(29)): {'cpu': 6}, (1, np.int64(12)): {'cpu': 11}, (2, np.int64(57)): {'cpu': 15}, (3, np.int64(43)): {'cpu': 16}}","{((0, 1), (np.int64(29), 14)): {'bw': 30}, ((0, 1), (14, 6)): {'bw': 30}, ((0, 1), (6, 2)): {'bw': 30}, ((0, 1), (2, 5)): {'bw': 30}, ((0, 1), (5, 12)): {'bw': 30}}",0.0,0.0,96.0,48.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -77}, 1: {'cpu': -70}, 2: {'cpu': -52}, 3: {'cpu': -84}}, 'link_level': {(0, 1): {'bw': -26}, (0, 2): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,4.0,2.0
8,2,2,145.0,251.0,177130.01710902722,286471.86708340375,0.5776892430278885,0.6183155746231004,6,7,1,179.0,9253,4836,4417,0.0077964710709889085,0.04600431965442764,7,975.3993538436497,179.0,3,2,True,"{0: np.int64(2), 1: np.int64(61), 2: np.int64(5)}","{(0, 1): [(np.int64(2), 6), (6, 14), (14, 29), (29, 61)], (0, 2): [(np.int64(2), 5)]}","{(0, np.int64(2)): {'cpu': 0}, (1, np.int64(61)): {'cpu': 3}, (2, np.int64(5)): {'cpu': 0}}","{((0, 1), (np.int64(2), 6)): {'bw': 32}, ((0, 1), (6, 14)): {'bw': 32}, ((0, 1), (14, 29)): {'bw': 32}, ((0, 1), (29, 61)): {'bw': 32}, ((0, 2), (np.int64(2), 5)): {'bw': 50}}",181.0,85.0,6.0,3.0,82.0,3.0,82.0,3.0,178.0,96.0,0.4696132596685083,176547.2830457006,82908.94507671022,458.06047003707306,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 1: {'cpu': -93}, 2: {'cpu': -93}}, 'link_level': {(0, 1): {'bw': -24}, (0, 2): {'bw': -26}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0
9,2,2,145.0,251.0,177130.01710902722,286471.86708340375,0.5776892430278885,0.6183155746231004,6,8,1,200.0,9253,4836,4417,0.0077964710709889085,0.04600431965442764,8,267.6104373790477,200.0,7,10,False,"{0: np.int64(41), 1: np.int64(13), 2: np.int64(12), 3: np.int64(27), 4: np.int64(1), 5: np.int64(30), 6: np.int64(2)}","{(0, 1): [(np.int64(41), 25), (25, 12), (12, 5), (5, 2), (2, 6), (6, 13)], (0, 3): []}","{(0, np.int64(41)): {'cpu': 9}, (1, np.int64(13)): {'cpu': 2}, (2, np.int64(12)): {'cpu': 4}, (3, np.int64(27)): {'cpu': 16}, (4, np.int64(1)): {'cpu': 18}, (5, np.int64(30)): {'cpu': 20}, (6, np.int64(2)): {'cpu': 7}}","{((0, 1), (np.int64(41), 25)): {'bw': 21}, ((0, 1), (25, 12)): {'bw': 21}, ((0, 1), (12, 5)): {'bw': 21}, ((0, 1), (5, 2)): {'bw': 21}, ((0, 1), (2, 6)): {'bw': 21}, ((0, 1), (6, 13)): {'bw': 21}}",0.0,0.0,152.0,76.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -87}, 1: {'cpu': -59}, 2: {'cpu': -77}, 3: {'cpu': -72}, 4: {'cpu': -47}, 5: {'cpu': -33}, 6: {'cpu': -74}}, 'link_level': {(0, 1): {'bw': -5}, (0, 3): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,7.0,2.0
10,2,2,145.0,251.0,177130.01710902722,286471.86708340375,0.5776892430278885,0.6183155746231004,6,9,1,232.0,9253,4836,4417,0.0077964710709889085,0.04600431965442764,9,944.1941561255088,232.0,6,9,False,"{0: np.int64(14), 1: np.int64(56), 2: np.int64(11), 3: np.int64(49), 4: np.int64(0), 5: np.int64(4)}","{(0, 1): [(np.int64(14), 6), (6, 2), (2, 5), (5, 11), (11, 24), (24, 56)], (0, 2): []}","{(0, np.int64(14)): {'cpu': 5}, (1, np.int64(56)): {'cpu': 8}, (2, np.int64(11)): {'cpu': 3}, (3, np.int64(49)): {'cpu': 19}, (4, np.int64(0)): {'cpu': 2}, (5, np.int64(4)): {'cpu': 4}}","{((0, 1), (np.int64(14), 6)): {'bw': 6}, ((0, 1), (6, 2)): {'bw': 6}, ((0, 1), (2, 5)): {'bw': 6}, ((0, 1), (5, 11)): {'bw': 6}, ((0, 1), (11, 24)): {'bw': 6}, ((0, 1), (24, 56)): {'bw': 6}}",0.0,0.0,82.0,41.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -66}, 1: {'cpu': -50}, 2: {'cpu': -96}, 3: {'cpu': -77}, 4: {'cpu': -88}, 5: {'cpu': -50}}, 'link_level': {(0, 1): {'bw': -18}, (0, 2): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,6.0,2.0
